 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),209643,107012,77845,67913,45258,25565,24762,21165,14784,12769,12732, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6402,3060,1917,2064,1926,2082,1827,549,778,184,50, 
 经营活动现金流入小计(万元),216045,110072,79762,69977,47184,27647,26589,21714,15562,12952,12781, 
 购买商品、接受劳务支付的现金(万元),88376,44015,19801,27945,13576,8393,6587,5152,5488,3003,4183, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23399,19055,14702,8820,6357,3465,3075,2702,1866,1306,1164, 
 支付的各项税费(万元),24484,18346,9916,7580,6576,3314,3842,2523,2375,1594,1209, 
 支付的其他与经营活动有关的现金(万元),76297,31038,15467,10930,8487,3564,3849,3184,3357,1861,1848, 
 经营活动现金流出小计(万元),212555,112454,59886,55275,34996,18736,17353,13562,13086,7764,8403, 
 经营活动产生的现金流量净额(万元),3490,-2382,19876,14702,12188,8911,9236,8153,2477,5188,4378, 
 收回投资所收到的现金(万元),10000,5341,--,4601,1150,--,--,--,11,572,29, 
 取得投资收益所收到的现金(万元),--,--,--,--,1,--,--,--,4,7,23, 
