 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),38044,24807,28873,33238,29678,21461,25917,17903,11465,12670,12465,13410,11294,7158, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到的税费返还(万元),442,734,555,35,184,829,1827,1090,604,850,776,692,1033,670, 
 收到的其他与经营活动有关的现金(万元),7783,6163,6119,5052,3839,4239,3980,1933,3759,1492,695,329,741,52, 
 经营活动现金流入小计(万元),46270,31704,35547,38326,33701,26528,31724,20927,15828,15011,13936,14431,13068,7880, 
 购买商品、接受劳务支付的现金(万元),20053,9601,14722,13442,14985,13730,13886,9119,8948,7145,5340,9513,3674,3630, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6812,5483,5850,5112,6244,4599,3479,2956,2201,1865,2266,1927,1381,1079, 
 支付的各项税费(万元),2424,1847,5077,1926,1253,3368,1944,3259,1128,2344,1619,1382,1508,1317, 
 支付的其他与经营活动有关的现金(万元),5274,4811,4251,5574,3653,2810,2012,1951,2624,1077,1119,924,1076,1373, 
 经营活动现金流出小计(万元),34564,21743,29900,26055,26135,24507,21321,17286,14901,12432,10343,13746,7640,7399, 
 经营活动产生的现金流量净额(万元),11707,9962,5648,12271,7566,2022,10403,3641,926,2579,3592,685,5428,481, 
 收回投资所收到的现金(万元),418,--,--,--,--,--,--,20,--,0,0,0,0,20, 
 取得投资收益所收到的现金(万元),75,--,25,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2605,20,3,7,3,8,2,4,17,2,3,4,0,125, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,-1579,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,157,1290,898,--,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 投资活动现金流入小计(万元),3098,20,-1551,7,3,165,1292,923,17,2,3,4,0,145, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9314,11612,15168,20059,15554,13363,14363,7303,2388,3522,2940,2053,2810,1958, 
 投资所支付的现金(万元),15,3841,1380,--,--,--,--,98,200,0,0,0,0,20, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,444,--,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),703,--,--,--,495,495,399,299,3,0,0,0,0,10, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 投资活动现金流出小计(万元),10032,15453,16548,20059,16049,13858,15206,7701,2591,3522,2940,2053,2810,1988, 
 投资活动产生的现金流量净额(万元),-6934,-15433,-18099,-20052,-16047,-13694,-13914,-6778,-2574,-3519,-2937,-2050,-2810,-1843, 
 吸收投资收到的现金(万元),4,2000,70,43585,--,30,225,33299,358,200,18275,3120,2570,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),4,2000,70,125,--,30,225,--,358,0,0,--,--,--, 
 取得借款收到的现金(万元),1070,500,150,4180,200,--,--,--,--,0,0,3000,5100,2600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,38, 
 筹资活动现金流入小计(万元),1074,2500,220,47765,200,30,225,33299,358,200,18275,6120,7670,2638, 
 偿还债务支付的现金(万元),500,150,2180,2200,--,--,--,--,--,0,3000,3500,4700,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),2742,2738,3020,124,2761,2674,2572,2158,2911,2427,88,1007,453,286, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,51,--,49,--,--,--,0,0,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,192,--,--,--,456,--,0,515,0,0,0, 
 筹资活动现金流出小计(万元),3242,2888,5200,2515,2761,2674,2572,2614,2911,2427,3603,4507,5153,2286, 
 筹资活动产生的现金流量净额(万元),-2168,-388,-4980,45250,-2561,-2644,-2347,30684,-2553,-2227,14672,1613,2517,352, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 现金及现金等价物净增加额(万元),2605,-5860,-17431,37469,-11041,-14316,-5858,27547,-4200,-3168,15327,248,5135,-1010, 
 加:期初现金及现金等价物余额(万元),26156,32015,49447,11978,23019,37335,43194,15646,19847,23014,7687,7439,2303,3313, 
 期末现金及现金等价物余额(万元),28761,26156,32015,49447,11978,23019,37335,43194,15646,19847,23014,7687,7439,2303, 
 净利润(万元),5423,4893,4286,3704,1481,7168,6455,5217,4334,3395,2949,2618,2321,1796, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 资产减值准备(万元),95,539,911,185,599,527,655,243,229,188,177,44,47,-11, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3387,3367,2712,2103,1625,1305,657,641,640,575,481,463,216,368, 
 无形资产摊销(万元),2078,1769,1652,1049,937,762,569,432,251,199,169,158,95,83, 
 长期待摊费用摊销(万元),36,87,116,123,55,40,6,1,--,0,0,--,--,29, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1621,8,--,4,0,3,-2,-0,3,16,-3,15,--,--, 
 固定资产报废损失(万元),8,1,2,6,0,0,--,--,--,0,0,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 财务费用(万元),36,32,16,53,13,--,--,--,--,0,85,225,212,186, 
 投资损失(万元),-273,-232,-195,0,18,11,2,6,--,0,0,--,--,62, 
 递延所得税资产减少(万元),134,379,-477,-325,-245,90,-60,-138,-112,-190,-21,12,-52,-8, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,0,-45,--,--,--, 
 存货的减少(万元),-3182,549,5366,-6794,-2797,791,-2382,-715,-3031,465,1109,-1442,-763,1143, 
 经营性应收项目的减少(万元),2239,-2013,-3344,-723,3285,-4140,-755,-4379,-4076,-2790,-1085,-156,-1844,-865, 
