 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),3336655,3187618,3422555,3247716,2933979,3038501,2389888,2388941,2064211,1871144,1481479,1084693,918252,589117,253589, 
 客户存款和同业存放款项净增加额(万元),--,38268,115126,--,--,62134,134772,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,0,0,712,1703,670, 
 收到的其他与经营活动有关的现金(万元),22211,11122,8082,7718,26660,3982,3210,1375,1491,2077,1357,129,1346,30,87, 
 经营活动现金流入小计(万元),3358866,3239501,3545764,3266919,2969567,3104617,2527869,2390316,2065703,1873221,1482836,1084822,920310,590850,254346, 
 购买商品、接受劳务支付的现金(万元),2779223,2875582,2903265,2711030,2410099,2626036,2076125,2288053,1724493,1671779,1257099,650000,714607,446452,193625, 
 客户贷款及垫款净增加额(万元),148933,322,222598,147551,80061,88466,47779,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),13653,--,215,--,--,18751,43557,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),76363,60460,64861,73531,67561,68165,52766,57290,44039,39975,49107,44968,23300,23402,7863, 
 支付的各项税费(万元),142465,90799,59821,51653,50178,82278,92913,99880,82189,76348,109443,96805,47898,24546,13997, 
 支付的其他与经营活动有关的现金(万元),47601,31370,27812,28394,45346,55567,71097,60707,37825,43395,48714,27202,25374,17833,8404, 
 经营活动现金流出小计(万元),3300325,3096350,3278571,3023911,2806822,2939262,2384237,2505930,1888546,1831497,1464364,818975,811180,512234,223889, 
 经营活动产生的现金流量净额(万元),58541,143151,267192,243007,162745,165355,143632,-115615,177157,41724,18472,265846,109130,78616,30457, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,200,10621,--,--,0,0,0,2015,0, 
 取得投资收益所收到的现金(万元),12778,10166,445,1610,51,18477,8224,15001,26822,6509,49995,6553,8568,849,2940, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6547,5541,9332,561,5000,75,4646,24798,733,6,383,1859,6795,631,18, 
 处置子公司及其他营业单位收到的现金净额(万元),595,29174,--,--,--,24525,4229,21147,--,--,18393,0,26191,0,0, 
 收到的其他与投资活动有关的现金(万元),667551,684800,90104,55283,64802,11500,8393,5000,1955,47016,0,3536,28904,1200,0, 
 减少质押和定期存款所收到的现金(万元),1884,53513,31147,24517,59352,76647,29703,40253,6570,15847,0,39598,0,129,0, 
