 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),--,40,--,3633,3975,2196,5533,8478,7811,22843, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,37,132,910,887,866,154, 
 收到的其他与经营活动有关的现金(万元),61,129,241,56,1486,3999,2095,6351,2987,1981, 
 经营活动现金流入小计(万元),61,169,241,3689,5498,6327,8538,15716,11664,24978, 
 购买商品、接受劳务支付的现金(万元),--,--,--,3211,4112,2527,6277,9152,7738,21376, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25,410,114,180,200,148,147,130,1191,1131, 
 支付的各项税费(万元),1,9,0,50,13,16,52,196,753,798, 
 支付的其他与经营活动有关的现金(万元),1647,719,48,170,1132,3673,1996,6811,1718,932, 
 经营活动现金流出小计(万元),1673,1138,162,3611,5457,6364,8472,16290,11400,24238, 
 经营活动产生的现金流量净额(万元),-1612,-969,79,79,41,-38,66,-574,265,741, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,3,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,79,379, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,3,0,0,0,79,379, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),--,--,--,--,43,0,80,--,37,139, 
 投资所支付的现金(万元),--,--,--,183,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),0,0,0,183,43,0,80,0,37,139, 
 投资活动产生的现金流量净额(万元),0,0,0,-183,-40,-0,-80,0,42,241, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,932, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),168,2581,--,--,--,--,--,--,--,1, 
 筹资活动现金流入小计(万元),168,2581,0,0,0,0,0,0,--,933, 
 偿还债务支付的现金(万元),--,--,--,--,--,25,--,--,9,1139, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,--,--,--,--,784, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,0,0,0,0,25,0,0,9,1923, 
 筹资活动产生的现金流量净额(万元),168,2581,0,0,0,-25,0,0,-9,-990, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1445,1613,79,-105,2,-63,-14,-470,297,-9, 
 加:期初现金及现金等价物余额(万元),1695,82,3,108,106,169,183,653,356,364, 
 期末现金及现金等价物余额(万元),250,1695,82,3,108,106,169,183,653,356, 
 净利润(万元),-145,-2755,-1598,-9609,-3466,-4397,-3270,-1407,-20489,-10271, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-2,1,9,6049,3,-131,-300,-1529,787,-72, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,0,932,1558,1458,1722,1682,4911,6155, 
 无形资产摊销(万元),--,--,--,3,4,4,4,4,80,111, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,0,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-17,-823,-207,--,-636,-1222,8266,-25, 
 固定资产报废损失(万元),--,--,--,73,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-0,1128,2948,1684,2362,2488,2681,4174,4678, 
 投资损失(万元),--,2200,335,258,--,--,--,--,0,--, 
 递延所得税资产减少(万元),--,--,--,--,--,--,--,--,0,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,0,--, 
 存货的减少(万元),--,45,0,86,63,660,-664,249,6395,-1806, 
 经营性应收项目的减少(万元),60,459,127,6190,310,1730,330,-1862,354,-930, 
 经营性应付项目的增加(万元),-1526,-918,96,-6028,92,-1723,391,830,-4214,2900, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,0,--, 
 经营活动产生现金流量净额(万元),-1612,-969,79,79,41,-38,66,-574,265,741, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),250,1695,82,3,108,106,169,183,653,356, 
 现金的期初余额(万元),1695,82,3,108,106,169,183,653,356,364, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1445,1613,79,-105,2,-63,-14,-470,297,-9, 

