 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),70836,54315,65436,54910,36812,28359,22983,21397, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2281,2183,3005,3266,883,1730,710,473, 
 收到的其他与经营活动有关的现金(万元),4655,2625,2389,2201,1469,2449,1239,1784, 
 经营活动现金流入小计(万元),77771,59122,70829,60377,39165,32538,24931,23653, 
 购买商品、接受劳务支付的现金(万元),45933,36814,42260,31228,20673,17508,11716,12789, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13649,12484,10131,7812,6786,5830,4449,2985, 
 支付的各项税费(万元),4665,4852,7465,4966,4006,3420,3770,2104, 
 支付的其他与经营活动有关的现金(万元),15997,12719,12182,7751,5729,4515,3781,3935, 
 经营活动现金流出小计(万元),80245,66869,72038,51756,37194,31274,23716,21814, 
 经营活动产生的现金流量净额(万元),-2473,-7746,-1209,8621,1971,1265,1215,1840, 
 收回投资所收到的现金(万元),24000,70000,--,--,270,1943,--,--, 
 取得投资收益所收到的现金(万元),107,236,--,--,1,1,9,9, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,8,5,0,1,0,0,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24107,70244,5,0,272,1944,9,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2640,3901,2299,318,763,2383,3719,2639, 
 投资所支付的现金(万元),18582,75105,8000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21221,79005,10299,318,763,2383,3719,2639, 
 投资活动产生的现金流量净额(万元),2885,-8761,-10294,-318,-491,-439,-3710,-2629, 
 吸收投资收到的现金(万元),391,2346,29208,--,--,--,--,8823, 
 其中：子公司吸收少数股东投资收到的现金(万元),391,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),17129,8900,12590,17288,13490,9000,5500,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
