 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),116192,85042,72616,47996,31418,34890,31919,29215,31698,43690,34048,32506,21079,15994, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),1494,1091,1170,894,235,171,547,605,292,378,343,0,3,0, 
 收到的其他与经营活动有关的现金(万元),22520,2088,2157,742,996,1057,843,435,931,1567,202,138,136,255, 
 经营活动现金流入小计(万元),140205,88221,75942,49631,32649,36118,33309,30256,32921,45635,34594,32644,21218,16249, 
 购买商品、接受劳务支付的现金(万元),45481,67302,50270,12066,19473,19916,17292,16994,18320,27854,20093,17646,13964,8564, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),16281,15349,13596,7369,6222,6276,5456,5429,5620,4728,4239,2985,1880,1065, 
 支付的各项税费(万元),16922,14596,13590,11006,2405,2469,2325,1884,1710,3241,3350,2723,989,1197, 
 支付的其他与经营活动有关的现金(万元),18142,16841,11552,8691,3099,3446,3534,4034,3604,3352,2690,2565,1556,982, 
 经营活动现金流出小计(万元),96826,114087,89008,39131,31199,32107,28608,28342,29255,39175,30372,25919,18388,11808, 
 经营活动产生的现金流量净额(万元),43379,-25866,-13066,10500,1450,4012,4701,1914,3666,6460,4222,6725,2830,4441, 
 收回投资所收到的现金(万元),6012,3000,35800,--,12900,--,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),5,12,339,--,57,--,--,--,--,0,0,0,33,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),40,93,19,128,14,4,--,26,13,10,5,45,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),2998,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,10706,--,572,111,690,--,910,0,5153,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),9055,3106,36158,10834,12971,576,111,716,13,920,5,5197,33,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6372,3293,1999,587,338,636,978,8767,5326,10219,5614,9596,766,1458, 
 投资所支付的现金(万元),34406,--,34000,--,17900,--,--,--,--,0,0,0,600,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),30745,--,--,--,--,--,--,--,--,0,0,1532,0,0, 
 支付的其他与投资活动有关的现金(万元),1143,--,800,--,--,--,--,--,1372,0,0,0,5,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),72665,3293,36799,587,18238,636,978,8767,6699,10219,5614,11128,1371,1458, 
