 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),221988,187208,171634,183075,189369,170224,136121,114807, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5646,3737,2445,1650,572,770,703,234, 
 经营活动现金流入小计(万元),227634,190945,174079,184725,189941,170993,136823,115041, 
 购买商品、接受劳务支付的现金(万元),91487,64583,64637,72289,69114,75815,56785,64498, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),61856,53257,52487,57829,52635,46299,38880,30505, 
 支付的各项税费(万元),19880,25992,21309,24268,23866,18003,19168,10442, 
 支付的其他与经营活动有关的现金(万元),24037,20104,14402,15874,20699,19973,15700,16584, 
 经营活动现金流出小计(万元),197260,163936,152835,170260,166315,160090,130534,122028, 
 经营活动产生的现金流量净额(万元),30374,27009,21244,14465,23626,10903,6289,-6987, 
 收回投资所收到的现金(万元),165500,144000,131800,34800,4900,--,--,--, 
 取得投资收益所收到的现金(万元),1398,1141,703,131,182,107,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),67,23,29,25,49,118,3,70, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
