 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),61063,43630,36898,37076,39516,37348,30477, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),523,53,--,342,301,115,129, 
 收到的其他与经营活动有关的现金(万元),9288,1603,907,1701,973,787,615, 
 经营活动现金流入小计(万元),70874,45285,37805,39119,40790,38251,31221, 
 购买商品、接受劳务支付的现金(万元),45139,35810,21587,19939,25816,25235,21186, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7856,6418,5389,5057,5217,4277,3279, 
 支付的各项税费(万元),2329,3597,3165,3472,2920,1979,1411, 
 支付的其他与经营活动有关的现金(万元),11444,7718,2221,3675,3010,2451,2048, 
 经营活动现金流出小计(万元),66769,53544,32362,32143,36963,33943,27924, 
 经营活动产生的现金流量净额(万元),4105,-8259,5443,6976,3827,4308,3297, 
 收回投资所收到的现金(万元),--,--,--,112,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,1,--,--,10,29,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1009,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4,1010,0,112,10,29,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8798,8109,8187,7919,2160,3781,1061, 
 投资所支付的现金(万元),10320,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),3277,7442,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5240,--,--,--,461,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),27635,15550,8187,7919,2621,3781,1061, 
 投资活动产生的现金流量净额(万元),-27631,-14540,-8187,-7807,-2611,-3752,-1059, 
 吸收投资收到的现金(万元),1105,30481,--,--,--,--,96, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),49592,21404,5000,--,1214,100,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),126,--,520,310,410,70,--, 
 筹资活动现金流入小计(万元),50823,51884,5520,310,1624,170,96, 
 偿还债务支付的现金(万元),31587,1682,237,221,256,--,134, 
 分配股利、利润或偿付利息所支付的现金(万元),3040,1828,230,67,61,--,6, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),388,4577,110,284,191,190,--, 
 筹资活动现金流出小计(万元),35015,8087,577,573,508,190,140, 
 筹资活动产生的现金流量净额(万元),15807,43797,4943,-263,1116,-20,-44, 
 汇率变动对现金及现金等价物的影响(万元),71,-25,1,1,5,-16,0, 
 现金及现金等价物净增加额(万元),-7647,20973,2200,-1093,2337,520,2194, 
 加:期初现金及现金等价物余额(万元),30778,9805,7605,8697,6361,5841,3647, 
 期末现金及现金等价物余额(万元),23131,30778,9805,7605,8697,6361,5841, 
 净利润(万元),2776,3970,5461,4927,4731,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),354,553,158,39,38,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2166,1243,609,425,427,--,--, 
 无形资产摊销(万元),60,41,30,27,27,--,--, 
 长期待摊费用摊销(万元),418,243,233,220,190,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-9,11,8,--,2,--,--, 
 固定资产报废损失(万元),--,24,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1839,353,51,66,56,--,--, 
 投资损失(万元),-16,-9,--,--,67,--,--, 
 递延所得税资产减少(万元),-759,-297,-109,-32,-29,--,--, 
 递延所得税负债增加(万元),-44,72,--,--,--,--,--, 
 存货的减少(万元),-1204,-3941,-883,1147,-418,--,--, 
 经营性应收项目的减少(万元),-2719,-13414,-1358,-883,573,--,--, 
 经营性应付项目的增加(万元),13,3393,1242,1039,-2081,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),1230,-500,--,--,243,--,--, 
 经营活动产生现金流量净额(万元),4105,-8259,5443,6976,3827,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),23131,30778,9805,7605,8697,6361,5841, 
 现金的期初余额(万元),30778,9805,7605,8697,6361,5841,3647, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7647,20973,2200,-1093,2337,520,2194, 

