 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),163579,194308,114224,56473,55527,38609,38875,39854,13720,5147, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),654,601,1223,734,890,979,86,--,--,--, 
 收到的其他与经营活动有关的现金(万元),9957,9367,8123,1916,1531,1744,1800,1478,2893,1458, 
 经营活动现金流入小计(万元),174189,204276,123570,59123,57949,41332,40762,41332,16613,6604, 
 购买商品、接受劳务支付的现金(万元),106639,134879,70850,37450,37309,26515,29786,26872,10326,4062, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17487,16098,11344,5438,4131,2227,3305,4095,1304,607, 
 支付的各项税费(万元),15731,12771,8534,2375,2525,1986,2713,2361,830,127, 
 支付的其他与经营活动有关的现金(万元),13849,17106,9433,5073,14076,2559,3033,2290,3478,3216, 
 经营活动现金流出小计(万元),153705,180855,100161,50336,58041,33287,38837,35618,15938,8012, 
 经营活动产生的现金流量净额(万元),20484,23421,23409,8787,-92,8045,1925,5714,675,-1408, 
 收回投资所收到的现金(万元),9214,5720,4222,398,--,--,--,--,260,--, 
 取得投资收益所收到的现金(万元),420,627,318,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2703,719,565,3210,1294,931,24,31,6453,--, 
 处置子公司及其他营业单位收到的现金净额(万元),2382,29,3276,--,--,--,0,--,312,--, 
 收到的其他与投资活动有关的现金(万元),1415,5769,3670,600,--,--,0,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16135,12863,12051,4207,1294,931,24,31,7025,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20075,31541,26471,15483,8324,8851,5489,14234,17941,2970, 
 投资所支付的现金(万元),5247,21342,13993,4371,--,--,0,--,--,50, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2520,--,18725,3567,4000,--,--,--,--,160, 
 支付的其他与投资活动有关的现金(万元),96,4000,4456,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),27938,56882,63646,23420,12324,8851,5489,14234,17941,3180, 
 投资活动产生的现金流量净额(万元),-11803,-44019,-51595,-19213,-11031,-7920,-5466,-14203,-10917,-3180, 
 吸收投资收到的现金(万元),1121,3100,1618,80070,1537,200,44011,--,3892,6000, 
 其中：子公司吸收少数股东投资收到的现金(万元),430,1925,1618,6755,--,200,--,--,--,--, 
 取得借款收到的现金(万元),88020,73215,35100,10000,9000,21450,22016,17500,4950,1800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3128,2090,1232,425,397,--,289,2002,--,4923, 
 筹资活动现金流入小计(万元),92269,78405,37950,90495,10935,21650,66316,19502,8842,12723, 
 偿还债务支付的现金(万元),80929,40104,19035,3000,7000,22950,35916,7250,600,--, 
 分配股利、利润或偿付利息所支付的现金(万元),10992,5887,3750,2191,5141,3065,1228,867,174,56, 
 其中：子公司支付给少数股东的股利、利润(万元),2037,67,--,--,1726,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),12278,17691,37652,1515,706,842,1521,1001,6024,--, 
 筹资活动现金流出小计(万元),104199,63682,60437,6706,12846,26857,38665,9118,6798,56, 
 筹资活动产生的现金流量净额(万元),-11929,14723,-22487,83790,-1912,-5207,27651,10384,2044,12667, 
 汇率变动对现金及现金等价物的影响(万元),357,-182,226,9,1,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2892,-6056,-50446,73374,-13033,-5082,24110,1895,-8197,8079, 
 加:期初现金及现金等价物余额(万元),47883,53939,104386,21151,34184,27509,3399,1504,9701,1621, 
 期末现金及现金等价物余额(万元),44991,47883,53939,94525,21151,22427,27509,3399,1504,9701, 
 净利润(万元),20825,25531,14455,4213,6293,6885,5937,4617,3922,1203, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1220,4543,568,150,551,137,177,-28,13,168, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5519,6286,5101,3355,3526,3195,3218,2215,586,194, 
 无形资产摊销(万元),257,203,140,107,98,67,68,43,27,25, 
 长期待摊费用摊销(万元),591,529,356,65,58,8,8,8,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-72,110,798,-510,16,436,56,--,27,--, 
 固定资产报废损失(万元),1187,1769,--,--,--,--,--,--,--,39, 
 公允价值变动损失(万元),16,99,-112,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),3681,3207,1251,302,301,326,1337,969,117,56, 
 投资损失(万元),144,-378,-499,--,38,--,--,10,-397,-2, 
 递延所得税资产减少(万元),-21,-1619,-1312,-637,-3,289,-265,-97,-42,-65, 
 递延所得税负债增加(万元),-37,-50,-1,--,--,--,-272,--,198,72, 
 存货的减少(万元),10786,-24264,-3223,742,1546,1293,80,-2003,-1530,-164, 
 经营性应收项目的减少(万元),-7762,-22542,-8781,-2548,-3474,-3807,-6995,-665,-2482,-1328, 
 经营性应付项目的增加(万元),-16030,29397,13464,2328,-9365,-784,-1424,646,236,-1607, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),182,600,1204,1221,324,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),20484,23421,23409,8787,-92,8045,1925,5714,675,-1408, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),44991,47883,53939,94525,21151,22427,27509,3399,1504,9701, 
 现金的期初余额(万元),47883,53939,104386,21151,34184,27509,3399,1504,9701,1621, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2892,-6056,-50446,73374,-13033,-5082,24110,1895,-8197,8079, 

