 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),49687,44285,30409,23177,19834,18868,16070,12690,9935,6078,3518,2134, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到的税费返还(万元),435,14,--,--,--,--,--,--,482,7,0,--, 
 收到的其他与经营活动有关的现金(万元),8336,9234,2610,2316,2063,1666,2507,2709,1146,928,499,174, 
 经营活动现金流入小计(万元),58458,53532,33019,25493,21897,20534,18577,15399,11563,7013,4018,2308, 
 购买商品、接受劳务支付的现金(万元),15988,14073,4542,2304,493,1833,520,598,293,263,151,38, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),10184,7254,6295,4597,3860,3571,3337,2727,2462,1506,928,324, 
 支付的各项税费(万元),4271,4270,4437,2739,2508,2328,2254,1717,997,709,356,134, 
 支付的其他与经营活动有关的现金(万元),24788,26014,11528,9067,8491,8653,7553,6811,4437,3981,2103,1639, 
 经营活动现金流出小计(万元),55230,51610,26802,18706,15352,16385,13664,11853,8188,6458,3537,2135, 
 经营活动产生的现金流量净额(万元),3228,1922,6216,6787,6545,4149,4912,3545,3376,555,480,173, 
 收回投资所收到的现金(万元),5000,--,--,--,--,--,--,--,0,3617,5600,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,0,6,2,--, 
