 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),11023959,9993168,8403268,7976882,6256527,5339672,5273931,4285466,2887537,2191968,1793056,1609345,1127287,300796, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 收到的其他与经营活动有关的现金(万元),104074,100104,192309,226004,94294,48877,--,--,--,--,--,0,0,--, 
 经营活动现金流入小计(万元),11128033,10093273,8595577,8202886,6350821,5388549,5273931,4285466,2887537,2191968,1793056,1609345,1127287,300796, 
 购买商品、接受劳务支付的现金(万元),9136552,8134786,6791239,6470940,5006064,3732004,3905821,3040025,1865783,1389973,1051747,872725,683794,138428, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),307231,292305,253167,245192,259239,205623,161746,124342,97495,84853,81616,68491,30168,18868, 
 支付的各项税费(万元),453377,438459,306870,304469,357999,423448,518935,359428,220062,185353,186549,153978,114709,19724, 
 支付的其他与经营活动有关的现金(万元),207572,251288,384134,155344,95456,143228,146671,122653,112160,71894,70608,58591,59367,12824, 
 经营活动现金流出小计(万元),10104732,9116837,7735410,7175945,5718759,4504303,4733173,3646448,2295500,1732074,1390520,1153785,888038,189844, 
 经营活动产生的现金流量净额(万元),1023301,976436,860167,1026941,632062,884246,540758,639018,592036,459895,402536,455560,239249,110953, 
 收回投资所收到的现金(万元),85008,73648,25669,146028,54592,104532,65403,197512,22336,43422,--,0,0,--, 
 取得投资收益所收到的现金(万元),67931,60531,27870,28608,7685,17522,12215,22805,24215,1013,8481,8770,4951,1580, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),36340,9587,28285,6459,7738,10205,42527,59120,48566,21664,11667,28838,5579,1877, 
 处置子公司及其他营业单位收到的现金净额(万元),--,26272,311,--,9608,2238,973,9342,17032,7014,1879,0,0,--, 
 收到的其他与投资活动有关的现金(万元),232431,13000,52134,50967,34179,28805,--,--,1999,--,2209,0,12571,778, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,8509,6043,24968,128773,--,4905,0,1728, 
 投资活动现金流入小计(万元),421710,183038,134269,232062,113802,163302,129627,294821,139116,201886,24236,42513,23101,5963, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),780886,503748,552117,485820,622074,862092,799594,747637,495223,410411,521662,361861,268495,132462, 
 投资所支付的现金(万元),138465,99095,188120,303873,234034,142389,222793,164630,242074,60912,8390,0,0,4488, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),785362,--,53805,75922,131903,-14,82282,143633,20352,21707,51336,119711,71546,50715, 
 支付的其他与投资活动有关的现金(万元),81017,174955,188112,235763,50967,6807,18600,9357,10632,37986,307987,34774,26789,3164, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2617,436,--, 
 投资活动现金流出小计(万元),1785731,777798,982154,1101378,1038978,1011275,1123268,1065257,768281,531016,889375,518964,367267,190829, 
 投资活动产生的现金流量净额(万元),-1364021,-594760,-847886,-869316,-925176,-847973,-993641,-770436,-629165,-329130,-865139,-476450,-344166,-184866, 
 吸收投资收到的现金(万元),7800,462068,8532,1224,4182,13071,25809,18385,9495,14484,1032072,16135,16506,25903, 
 其中：子公司吸收少数股东投资收到的现金(万元),7800,2376,8532,1224,4182,13071,25809,18385,9495,14484,--,0,0,--, 
 取得借款收到的现金(万元),2574435,374802,117905,801852,639383,456532,1268414,1196916,872204,462569,453732,435636,379204,100301, 
 发行债券收到的现金(万元),688907,49855,1198143,430000,250000,250000,--,305178,--,--,--,0,0,--, 
 收到其他与筹资活动有关的现金(万元),4012,19717,35891,13728,36030,83657,115769,24199,27609,34165,3400,2428,580,900, 
