 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,827600,34774300,44234200,35332200,45988600,38896600,31368504,47522065,33154337,34518018,19721067,10119003,--,6823990, 
 向中央银行借款净增加额(万元,3535300,3476500,12397700,263900,2040500,48600,6500,--,200,4800,-1000,1000,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),3056500,1597200,11058500,3057500,353700,--,--,--,--,--,--,0,--,--,139326, 
 收取利息、手续费及佣金的现金(万元),25590300,23137500,18781400,18054300,17804300,14482900,14272600,12387136,8024718,6300043,5578815,3874307,2919792,1815523,1407588, 
 拆入资金净增加额(万元),930700,18358500,--,15305000,10540000,3993400,789500,14367467,-31235660,10161119,-7433739,-6710641,804076,--,-104886, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,-97327, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4142400,2934600,6719000,689400,1644600,2146800,3730700,965903,653337,435049,1204979,5402920,-179428,--,--, 
 经营活动现金流入小计(万元),43180000,54846900,72672400,82171900,67361600,68408400,57695900,59089009,24964660,50055349,33867073,22288654,13663443,2303684,9440011, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 客户贷款及垫款净增加额(万元),41113600,48006700,54882300,23450000,27112000,22700400,21412500,18545545,21792145,23202946,14886030,9520818,8529942,--,5948338, 
 存放中央银行和同业款项净增加额(万元),--,--,7029500,--,2701800,--,12793900,11881672,-1204797,10245769,4615252,4515516,1257530,--,582162, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),13041300,11777500,9298700,11078800,10440100,8179000,7127500,5103508,2452514,2601602,1963490,1245981,999977,635861,488640, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2238200,2201400,2110700,1925500,1788300,1674300,1402900,1218102,1047012,789348,744035,350153,238153,133426,126821, 
 支付的各项税费(万元),3010500,3055700,3229800,2760400,2477900,1992400,1647200,1185087,835768,748503,661955,526176,409701,314158,208977, 
 支付的其他与经营活动有关的现金(万元),1146000,3872900,2586300,3670800,2442200,1042400,1800800,703360,592718,2118991,445910,587333,340913,--,--, 
 经营活动现金流出小计(万元),77016000,68914200,91871700,46289900,48245800,37567800,48438100,39223431,25515361,39707160,23316673,16745976,11776216,1595407,7264318, 
 经营活动产生的现金流量净额(万元),-33836000,-14067300,-19199300,35882000,19115800,30840600,9257800,19865578,-550700,10348189,10550400,5542678,1887227,708277,2175693, 
