 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),310672,237320,184624,146899,139629,108676,100696,86003,84068,55309, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4781,3725,4119,2753,1520,2136,1481,1105,953,730, 
 收到的其他与经营活动有关的现金(万元),4635,1850,5256,1703,908,814,663,665,1245,924, 
 经营活动现金流入小计(万元),320088,242896,193999,151354,142057,111627,102840,87772,86266,56963, 
 购买商品、接受劳务支付的现金(万元),188894,133698,120395,87226,75140,65058,57396,55516,50998,36717, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),67885,49116,39945,33726,26293,22134,18384,17864,12357,8907, 
 支付的各项税费(万元),38497,20117,17354,14262,14015,9898,10216,8719,7360,4621, 
 支付的其他与经营活动有关的现金(万元),57844,21722,10153,7200,4893,4902,3355,3624,3268,2254, 
 经营活动现金流出小计(万元),353121,224653,187847,142414,120341,101992,89350,85722,73983,52499, 
 经营活动产生的现金流量净额(万元),-33033,18243,6152,8940,21716,9635,13490,2050,12284,4464, 
 收回投资所收到的现金(万元),114397,54532,40000,56000,--,--,--,120,287,45, 
 取得投资收益所收到的现金(万元),498,547,741,898,--,--,--,1,78,14, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),38,12,14,57,77,17,10,1,36,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1200,39853,3500,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),116134,94944,44256,56955,77,17,10,122,400,63, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14415,12015,12396,12426,5684,2535,3378,7065,8540,4083, 
 投资所支付的现金(万元),201749,42526,31462,82000,--,--,--,913,287,45, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,223,--,8654,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),216164,54763,43858,103080,5684,2535,3378,7978,8826,4128, 
 投资活动产生的现金流量净额(万元),-100030,40181,398,-46125,-5607,-2518,-3369,-7856,-8426,-4065, 
 吸收投资收到的现金(万元),108492,854,550,10364,46132,--,--,11037,245,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),1258,854,550,2366,--,--,--,--,245,0, 
 取得借款收到的现金(万元),46010,44223,21400,36095,15100,46200,36500,33223,19729,9993, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),28,13,41,75,73,--,--,--,140,50, 
 筹资活动现金流入小计(万元),154531,45089,21991,46535,61306,46200,36500,44260,20114,10043, 
 偿还债务支付的现金(万元),39690,34023,33400,26195,25800,43600,31035,31065,8823,6902, 
 分配股利、利润或偿付利息所支付的现金(万元),12483,7706,6644,5623,10676,1827,15645,10636,4012,2792, 
 其中：子公司支付给少数股东的股利、利润(万元),88,530,616,28,179,--,839,96,516,273, 
 支付其他与筹资活动有关的现金(万元),--,--,44,170,795,--,--,--,9,83, 
 筹资活动现金流出小计(万元),52173,41729,40088,31988,37272,45427,46680,41701,12844,9777, 
 筹资活动产生的现金流量净额(万元),102358,3360,-18097,14547,24034,773,-10180,2559,7271,266, 
 汇率变动对现金及现金等价物的影响(万元),728,-90,121,48,-54,-16,-19,-4,-60,47, 
 现金及现金等价物净增加额(万元),-29977,61693,-11426,-22590,40090,7874,-78,-3252,11068,712, 
 加:期初现金及现金等价物余额(万元),90922,29229,40655,63245,23155,15281,15358,18610,7542,6830, 
 期末现金及现金等价物余额(万元),60946,90922,29229,40655,63245,23155,15281,15358,18610,7542, 
 净利润(万元),-318938,28855,25556,19491,14330,11660,13078,13012,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),298430,908,822,437,17,329,220,770,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7871,4880,3703,2601,2351,2103,1947,1523,--,--, 
 无形资产摊销(万元),1557,560,568,275,185,160,135,102,--,--, 
 长期待摊费用摊销(万元),3578,1171,769,648,213,182,261,79,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),110,-22,19,14,-1,-5,4,0,--,--, 
 固定资产报废损失(万元),21,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
