 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),304886,276001,252394,235077,134807,96758, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),2,57,79,66,243,192, 
 收到的其他与经营活动有关的现金(万元),9966,10959,10143,12893,6060,4818, 
 经营活动现金流入小计(万元),314855,287016,262616,248036,141109,101768, 
 购买商品、接受劳务支付的现金(万元),172274,149271,136783,115735,62834,55310, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),41752,35755,29260,20871,16158,13495, 
 支付的各项税费(万元),28874,30346,31830,24360,13091,8018, 
 支付的其他与经营活动有关的现金(万元),5297,10474,6734,5433,26759,7504, 
 经营活动现金流出小计(万元),248197,225846,204607,166399,118841,84328, 
 经营活动产生的现金流量净额(万元),66657,61170,58009,81637,22268,17440, 
 收回投资所收到的现金(万元),384600,210500,272000,332300,227900,48500, 
 取得投资收益所收到的现金(万元),3670,1375,1698,609,469,95, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,-2,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),388270,211875,273698,332909,228367,48595, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),42365,42422,44780,35412,30826,20884, 
 投资所支付的现金(万元),396600,278500,278458,341379,218600,60500, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,1570,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),438965,320922,323238,378360,249426,81384, 
 投资活动产生的现金流量净额(万元),-50695,-109047,-49540,-45451,-21060,-32789, 
 吸收投资收到的现金(万元),--,81885,--,6261,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,17575,20000, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,81885,0,6261,17575,20000, 
 偿还债务支付的现金(万元),15111,1608,15000,21200,8000,6500, 
 分配股利、利润或偿付利息所支付的现金(万元),10669,8992,9390,2732,3707,3182, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,10,15,--, 
 支付其他与筹资活动有关的现金(万元),--,4695,--,--,--,--, 
 筹资活动现金流出小计(万元),25780,15295,24390,23932,11707,9682, 
