 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),829373,750212,498172,423439,403637,298824,352611,288302,167615,108586,112403, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2448,4016,1482,1401,868,419,390,122,139,95,52, 
 收到的其他与经营活动有关的现金(万元),11807,18421,9961,28662,7544,4120,4261,1164,1867,338,89, 
 经营活动现金流入小计(万元),843627,772649,509615,453502,412049,303364,357262,289589,169621,109018,112544, 
 购买商品、接受劳务支付的现金(万元),669762,634946,368038,258558,438322,247579,246516,265677,134539,90571,88849, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24441,19194,16485,15360,15065,10928,7191,6380,4039,2717,2499, 
 支付的各项税费(万元),39675,22979,7363,6467,22213,20609,20886,17861,4504,4435,3199, 
 支付的其他与经营活动有关的现金(万元),34552,38905,43517,47843,31164,11896,12131,8863,9997,5659,2272, 
 经营活动现金流出小计(万元),768430,716024,435402,328229,506763,291012,286725,298780,153080,103381,96819, 
 经营活动产生的现金流量净额(万元),75197,56625,74213,125273,-94715,12352,70537,-9191,16541,5637,15725, 
 收回投资所收到的现金(万元),--,35,1498,1058,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
