 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),161870,133086,72755,80764,86618,60331,57398,49673, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),740,869,538,281,32,223,350,356, 
 收到的其他与经营活动有关的现金(万元),773,1208,459,310,1021,1659,886,370, 
 经营活动现金流入小计(万元),163383,135162,73752,81355,87670,62214,58634,50399, 
 购买商品、接受劳务支付的现金(万元),120237,103245,48932,51050,62086,45449,38888,41144, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22223,18220,11971,10903,10237,7869,6519,5545, 
 支付的各项税费(万元),10031,7574,6712,7391,6114,5117,4226,2928, 
 支付的其他与经营活动有关的现金(万元),9473,7721,5165,4371,4549,4353,4395,3406, 
 经营活动现金流出小计(万元),161964,136759,72780,73715,82987,62788,54028,53023, 
 经营活动产生的现金流量净额(万元),1419,-1597,972,7640,4684,-574,4606,-2623, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,217,101,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),90,32,16,14,24,114,34,356, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,2108,--,--, 
 收到的其他与投资活动有关的现金(万元),110,17000,8000,--,3915,400,148,2070, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),200,17249,8117,14,3939,2622,181,2427, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5919,2612,1939,3366,3538,1727,2198,3304, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
