 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),140306,158780,135877,147609,129835,54690,54115,44740,39098,43164, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3764,1328,--,250,651,527,1180,636,406,418, 
 收到的其他与经营活动有关的现金(万元),19915,6552,9973,8734,1915,5246,4140,3389,7371,6960, 
 经营活动现金流入小计(万元),163984,166660,145850,156593,132402,60464,59435,48765,46875,50542, 
 购买商品、接受劳务支付的现金(万元),99676,92847,77091,81888,51856,31058,26175,27171,22849,23188, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),28533,27627,24202,23628,19479,11520,10612,7642,5495,3782, 
 支付的各项税费(万元),4131,7682,11925,12548,12386,2641,2825,3280,5664,607, 
 支付的其他与经营活动有关的现金(万元),29513,35808,15554,15362,20457,8426,12296,6650,6112,6590, 
 经营活动现金流出小计(万元),161853,163964,128773,133426,104178,53645,51908,44743,40119,34167, 
 经营活动产生的现金流量净额(万元),2131,2696,17077,23167,28223,6819,7527,4021,6755,16375, 
 收回投资所收到的现金(万元),1300,80000,110000,12019,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),399,896,601,97,2,1,--,17,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),191,37,35,--,0,7,4,60,6,491, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,950,330,51,119,--,800,1099,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1890,81882,110966,12166,121,7,804,1176,6,491, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12471,14130,14018,6047,2733,1320,2384,3622,6005,2161, 
 投资所支付的现金(万元),5305,30017,130900,41119,--,3,--,--,781,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4513,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),17775,48660,144918,47166,2733,1322,2384,3622,6786,2161, 
 投资活动产生的现金流量净额(万元),-15885,33222,-33953,-35000,-2612,-1315,-1580,-2446,-6779,-1670, 
 吸收投资收到的现金(万元),--,--,64672,--,--,--,--,--,9118,780, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1600,--,--,--,--,--,2000,1000,500,9200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,16156,--,--,2062,1050,--,--,--, 
 筹资活动现金流入小计(万元),1600,0,80828,0,0,2062,3050,1000,9618,9980, 
 偿还债务支付的现金(万元),--,--,--,--,--,2000,1000,500,2000,12400, 
 分配股利、利润或偿付利息所支付的现金(万元),1542,4501,6000,3000,4500,1368,4856,2836,9813,125, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1559,101,17203,56,--,120,2062,1276,--,--, 
 筹资活动现金流出小计(万元),3101,4601,23203,3056,4500,3488,7918,4613,11813,12525, 
 筹资活动产生的现金流量净额(万元),-1501,-4601,57625,-3056,-4500,-1426,-4868,-3613,-2195,-2545, 
 汇率变动对现金及现金等价物的影响(万元),367,-228,248,155,-37,-141,-15,-14,-5,-82, 
 现金及现金等价物净增加额(万元),-14888,31089,40998,-14734,21074,3937,1065,-2052,-2223,12078, 
