 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),617431,445322,280697,220006,181710,152078,109906,89119,83618,63012,65113,38634,37787,28990,15819, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),35424,27846,25262,12657,13605,13695,10353,4308,4726,3872,2414,240,2194,519,0, 
 收到的其他与经营活动有关的现金(万元),11901,9418,6705,7101,3966,6152,5691,3175,2148,960,344,500,4764,319,2371, 
 经营活动现金流入小计(万元),664756,482586,312664,239764,199282,171926,125950,96602,90492,67843,67871,39373,44745,29828,18189, 
 购买商品、接受劳务支付的现金(万元),308934,259077,185889,122445,95493,88014,68752,59151,43454,34875,35142,22061,33322,19265,10152, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),170416,142660,84218,56458,46706,36373,30726,23831,19514,14702,12119,8519,7369,3730,1909, 
 支付的各项税费(万元),37282,28084,21609,17018,12099,12371,7985,7831,4653,6272,4865,1768,2303,235,273, 
 支付的其他与经营活动有关的现金(万元),138441,77090,61336,37882,33380,27508,22244,17561,13171,10863,8249,4401,1051,6166,1372, 
 经营活动现金流出小计(万元),655073,506912,353051,233802,187678,164266,129707,108375,80792,66712,60375,36750,44044,29396,13707, 
 经营活动产生的现金流量净额(万元),9683,-24326,-40388,5962,11604,7660,-3757,-11772,9700,1131,7496,2624,701,432,4482, 
 收回投资所收到的现金(万元),--,33483,90016,12450,36411,15921,--,--,0,0,44,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,136,314,77,275,86,--,--,0,0,22,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6066,1490,386,1532,31,3557,69,30,15,33,9,0,25,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1949,--,6886,--,--,--,--,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,68,3495,--,0,0,0,0,222,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),6066,37058,90716,20944,36717,19633,3563,30,15,33,76,0,247,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),179213,143447,106171,34550,21280,36202,24802,21012,6697,3889,1778,612,2739,1765,3788, 
 投资所支付的现金(万元),--,24000,99499,7000,37048,22735,--,11500,0,0,44,0,10,0,45, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,90086,--,--,1317,--,18711,--,0,6359,207,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,76026,--,--,--,--,7457,100,0,0,0,0,166,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),179213,333559,205670,41550,59645,58937,50970,32612,6697,10248,2029,612,2915,1765,3833, 
 投资活动产生的现金流量净额(万元),-173147,-296500,-114954,-20606,-22928,-39304,-47407,-32582,-6682,-10215,-1953,-612,-2668,-1765,-3833, 
 吸收投资收到的现金(万元),10496,77972,213137,2807,--,--,2030,129500,5808,500,0,0,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,25,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得借款收到的现金(万元),449145,458556,189241,132746,132414,86095,39338,22209,33177,29395,15135,15313,13379,3000,4000, 
 发行债券收到的现金(万元),100000,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),15000,--,--,--,--,--,--,--,0,0,0,0,0,259,0, 
 筹资活动现金流入小计(万元),574641,536528,402378,135554,132414,86095,41368,151709,38985,29895,15135,15313,13379,3259,4000, 
 偿还债务支付的现金(万元),432480,91310,241939,111044,118715,34951,27802,39687,34160,15610,14957,11255,10305,2822,1509, 
 分配股利、利润或偿付利息所支付的现金(万元),27304,15579,9026,5310,5422,3237,2672,1220,1486,1128,942,718,828,363,42, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),18130,588,--,832,589,12350,134,596,453,324,100,1227,40,110,133, 
 筹资活动现金流出小计(万元),477915,107478,250965,117187,124727,50538,30607,41503,36099,17062,16000,13201,11173,3295,1684, 
 筹资活动产生的现金流量净额(万元),96726,429050,151413,18367,7688,35557,10761,110206,2886,12833,-864,2113,2205,-36,2316, 
 汇率变动对现金及现金等价物的影响(万元),3184,-5544,-110,758,-999,-639,376,-290,-534,-22,-572,-50,-166,0,0, 
 现金及现金等价物净增加额(万元),-63554,102680,-4039,4482,-4635,3274,-40027,65562,5369,3727,4106,4073,72,-1369,2965, 
 加:期初现金及现金等价物余额(万元),147259,44579,48619,44137,48772,45498,85525,19963,14594,10867,6761,2874,2802,4171,1206, 
 期末现金及现金等价物余额(万元),83705,147259,44579,48619,44137,48772,45498,85525,19963,14594,10867,6947,2874,2802,4171, 
 净利润(万元),47680,24486,40183,25318,4327,13507,3333,14602,11619,6718,4420,3437,2112,4611,2659, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 资产减值准备(万元),17184,8717,7779,4034,3301,3169,2229,1746,840,545,807,46,0,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),16112,13011,8117,7091,5627,4748,3874,2393,2100,1718,1429,1246,804,391,274, 
 无形资产摊销(万元),24818,16693,5319,4039,3097,2014,899,254,185,118,100,23,23,2,0, 
 长期待摊费用摊销(万元),3860,2368,1716,1562,1372,494,119,58,27,39,8,26,16,23,29, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,0,0,0,398,726,-108, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,0,0,-1426,340,-177,151, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-8775,-112,165,-6713,20,115,-11,36,32,4,10,6,0,0,0, 
 固定资产报废损失(万元),--,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 财务费用(万元),22218,9892,1413,3112,6252,2644,1025,2752,2080,1274,2112,1305,1072,442,162, 
 投资损失(万元),--,-911,-314,-116,-275,-771,--,--,0,0,-22,0,0,0,0, 
 递延所得税资产减少(万元),187,3318,-1157,-2991,-248,106,-411,-255,-131,26,3,0,-4170,0,0, 
 递延所得税负债增加(万元),-78,-6242,139,127,--,--,--,--,0,0,0,0,0,0,0, 
 存货的减少(万元),-21780,-26935,-21674,-26218,-3516,-4949,-5904,3398,-11750,-1264,-841,1742,0,-238,-1503, 
 经营性应收项目的减少(万元),-84141,-130309,-108289,-42984,-16402,-23921,-1502,-29304,-12621,-7115,-2503,-6371,-8344,-13047,-331, 
 经营性应付项目的增加(万元),-7626,61677,25981,36970,8080,9732,-8116,-7452,17317,-933,1972,-1945,8450,7701,3148, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 其他(万元),24,20,234,2730,-30,772,708,--,0,0,0,1589,0,0,0, 
 经营活动产生现金流量净额(万元),9683,-24326,-40388,5962,11604,7660,-3757,-11772,9700,1131,7496,2624,701,432,4482, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 现金的期末余额(万元),83705,147259,44579,48619,44137,48772,45498,85525,19963,14594,10867,6947,2874,2802,4171, 
 现金的期初余额(万元),147259,44579,48619,44137,48772,45498,85525,19963,14594,10867,6761,2874,2802,4171,1206, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-63554,102680,-4039,4482,-4635,3274,-40027,65562,5369,3727,4106,4073,72,-1369,2965, 

