 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),52477,41876,36636,32376,37,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),12,25,14,79,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1584,476,587,1550,128,--,147, 
 经营活动现金流入小计(万元),54073,42377,37237,34005,164,0,147, 
 购买商品、接受劳务支付的现金(万元),31498,22394,23857,22758,9,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10710,5280,4735,4165,30,--,2, 
 支付的各项税费(万元),3601,3858,1763,1933,6,--,--, 
 支付的其他与经营活动有关的现金(万元),5739,4312,3687,4963,40,--,145, 
 经营活动现金流出小计(万元),51549,35844,34042,33819,85,0,147, 
 经营活动产生的现金流量净额(万元),2524,6533,3195,185,79,0,0, 
 收回投资所收到的现金(万元),--,13,--,632,--,--,--, 
 取得投资收益所收到的现金(万元),1,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,0,1,43,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,154,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),21,13,1,829,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),279,690,663,158,--,--,--, 
 投资所支付的现金(万元),--,1100,1534,655,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),486,6095,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),765,7886,2197,813,0,0,0, 
 投资活动产生的现金流量净额(万元),-744,-7873,-2196,15,0,0,0, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
