 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),244043,189864,203483,161999,139391,121383,109106,124422,97978,96637,89246, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),12062,9679,5925,3899,4713,2862,2639,3489,2536,1229,1254, 
 收到的其他与经营活动有关的现金(万元),6299,1650,2888,2115,2439,1139,2781,2189,2479,1705,740, 
 经营活动现金流入小计(万元),262404,201193,212296,168012,146543,125384,114526,130100,102993,99571,91239, 
 购买商品、接受劳务支付的现金(万元),133793,144739,128480,107080,98863,80651,86237,96066,68654,59697,69013, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22860,23561,25000,20248,17106,13235,12819,13025,10737,8496,7361, 
 支付的各项税费(万元),17251,15264,14240,10598,8141,7000,5101,5431,3569,3418,3141, 
 支付的其他与经营活动有关的现金(万元),18501,14825,14743,16535,10599,7778,7842,7932,7485,7056,9397, 
 经营活动现金流出小计(万元),192405,198389,182463,154462,134710,108663,112000,122453,90445,78668,88912, 
 经营活动产生的现金流量净额(万元),69999,2804,29833,13551,11834,16721,2527,7647,12548,20903,2327, 
 收回投资所收到的现金(万元),--,--,--,2200,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),971,260,145,20,444,18,17,6,108,45,97, 
 处置子公司及其他营业单位收到的现金净额(万元),257,--,20385,--,--,--,--,--,--,--,273, 
