 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),156482,137315,94092,82532,72996,59177, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1998,1885,1004,643,248,146, 
 经营活动现金流入小计(万元),158480,139201,95096,83176,73244,59324, 
 购买商品、接受劳务支付的现金(万元),85337,72919,52232,43542,39236,37925, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13458,10676,9177,7918,5675,4297, 
 支付的各项税费(万元),12176,11423,9852,7834,5877,5146, 
 支付的其他与经营活动有关的现金(万元),19009,14250,9642,7459,6827,4417, 
 经营活动现金流出小计(万元),129979,109268,80904,66754,57616,51786, 
 经营活动产生的现金流量净额(万元),28501,29933,14192,16422,15629,7537, 
 收回投资所收到的现金(万元),--,--,--,415,640,--, 
 取得投资收益所收到的现金(万元),3620,2053,1076,1067,684,407, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),39,56,198,49,4,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,200,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3659,2309,1274,1531,1329,412, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),27913,1593,7780,3126,264,561, 
 投资所支付的现金(万元),4200,25000,--,1100,400,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,200,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32113,26593,7980,4226,664,561, 
 投资活动产生的现金流量净额(万元),-28453,-24283,-6706,-2696,665,-148, 
 吸收投资收到的现金(万元),--,27149,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,366,--,919,--,--, 
 筹资活动现金流入小计(万元),0,27515,0,919,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6213,--,--,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
