 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),428152,338934,307539,250253,245126,196149,206215,191013, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1513,333,--,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),12265,15415,14347,8484,6280,18123,5308,2121, 
 经营活动现金流入小计(万元),441929,354683,321886,258737,251406,214272,211522,193134, 
 购买商品、接受劳务支付的现金(万元),169042,146856,130146,114194,100404,84535,111637,102041, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),70606,53130,51464,46329,35988,28373,31355,27067, 
 支付的各项税费(万元),35344,36401,35048,36830,33533,25481,25253,19171, 
 支付的其他与经营活动有关的现金(万元),12990,20577,10427,8517,10925,11387,7640,4748, 
 经营活动现金流出小计(万元),287982,256964,227085,205870,180849,149776,175885,153026, 
 经营活动产生的现金流量净额(万元),153947,97718,94801,52867,70557,64497,35638,40108, 
 收回投资所收到的现金(万元),631433,747879,572669,568686,237900,5000,--,--, 
 取得投资收益所收到的现金(万元),10598,9358,9823,4875,451,25,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,4,0,1,3,-1,0,43, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),642037,757241,582492,573563,238354,5025,0,47, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),71313,82004,43631,13949,9112,25443,23678,27614, 
 投资所支付的现金(万元),645348,759220,586014,696879,306205,5521,3971,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,26422,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),246,941,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),716907,868587,629645,710828,315317,30964,27648,27614, 
 投资活动产生的现金流量净额(万元),-74870,-111346,-47153,-137265,-76963,-25939,-27648,-27568, 
 吸收投资收到的现金(万元),2218,15869,630,11864,130738,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,800,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,28730,1400,--,1772,12000,24000,11000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2218,44599,2030,11864,132510,12000,24000,11000, 
 偿还债务支付的现金(万元),--,1400,--,--,7772,30000,14380,7110, 
 分配股利、利润或偿付利息所支付的现金(万元),35109,34821,30234,21440,11430,24323,9501,13908, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,941,--,--, 
 支付其他与筹资活动有关的现金(万元),449,337,436,--,--,--,--,--, 
 筹资活动现金流出小计(万元),35558,36558,30670,21440,19202,54323,23881,21018, 
 筹资活动产生的现金流量净额(万元),-33340,8041,-28640,-9576,113308,-42323,119,-10018, 
 汇率变动对现金及现金等价物的影响(万元),194,2829,380,62,2,-32,124,-398, 
 现金及现金等价物净增加额(万元),45930,-2757,19388,-93913,106904,-3797,8232,2124, 
 加:期初现金及现金等价物余额(万元),42911,45669,26280,120193,13289,17086,8853,6729, 
 期末现金及现金等价物余额(万元),88842,42911,45669,26280,120193,13289,17086,8853, 
 净利润(万元),132362,108583,105983,87576,65003,56782,55486,41766, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1072,1243,-306,1996,2467,2370,996,410, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),21936,16070,12253,10697,10204,9052,8996,7021, 
 无形资产摊销(万元),932,811,656,393,391,143,110,105, 
 长期待摊费用摊销(万元),226,67,22,3,8,8,8,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,-4,12,267,2,24,-18,32, 
 固定资产报废损失(万元),3,20,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),456,752,376,-1436,142,959,1143,858, 
 投资损失(万元),-3217,-8754,-10571,-4838,-451,-25,--,-3, 
 递延所得税资产减少(万元),-1511,-582,-200,-16,-2430,452,-452,-309, 
 递延所得税负债增加(万元),2900,-0,-0,0,--,--,--,--, 
 存货的减少(万元),-6499,-23373,-12743,-6085,-2494,5405,-1344,-7624, 
 经营性应收项目的减少(万元),4892,-4587,-16681,-32980,-1631,-32198,-27326,-4594, 
 经营性应付项目的增加(万元),395,7472,16000,-2710,-653,21524,-1961,2440, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),153947,97718,94801,52867,70557,64497,35638,40108, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),88842,42911,45669,26280,120193,13289,17086,8853, 
 现金的期初余额(万元),42911,45669,26280,120193,13289,17086,8853,6729, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),45930,-2757,19388,-93913,106904,-3797,8232,2124, 

