 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),115690,93170,78955,63174,52691,46551,38387, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),444,513,452,232,200,272,91, 
 收到的其他与经营活动有关的现金(万元),1812,10524,457,543,408,463,186, 
 经营活动现金流入小计(万元),117946,104206,79864,63948,53299,47285,38664, 
 购买商品、接受劳务支付的现金(万元),69566,57901,44383,31958,30099,25721,24292, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26329,22924,17335,12955,10689,9516,7518, 
 支付的各项税费(万元),7889,5120,5441,4986,4803,3234,2915, 
 支付的其他与经营活动有关的现金(万元),8066,5533,4880,4017,3801,2945,2550, 
 经营活动现金流出小计(万元),111850,91479,72039,53916,49393,41416,37274, 
 经营活动产生的现金流量净额(万元),6096,12727,7825,10033,3906,5869,1390, 
 收回投资所收到的现金(万元),--,--,--,--,--,11,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,24,0,6,3,30,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1,--,1060,620,500,70,180, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4,24,1060,626,503,111,195, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24767,8693,4892,5038,1050,1055,2191, 
 投资所支付的现金(万元),1667,400,--,--,220,20,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,446,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26433,9093,4892,5484,1270,1074,2191, 
 投资活动产生的现金流量净额(万元),-26430,-9068,-3832,-4858,-768,-964,-1996, 
 吸收投资收到的现金(万元),5329,32650,--,--,--,--,80, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,471,1607,1238,2536,772,3182, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,10000,266,--,--,--,14, 
 筹资活动现金流入小计(万元),5329,43121,1873,1238,2536,772,3276, 
 偿还债务支付的现金(万元),--,2816,500,1380,1930,1990,2182, 
 分配股利、利润或偿付利息所支付的现金(万元),1018,1047,701,637,423,330,341, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),962,3780,474,285,--,1412,150, 
 筹资活动现金流出小计(万元),1980,7643,1675,2301,2353,3732,2673, 
 筹资活动产生的现金流量净额(万元),3349,35478,197,-1063,183,-2960,602, 
 汇率变动对现金及现金等价物的影响(万元),-105,-589,453,89,-10,-31,3, 
 现金及现金等价物净增加额(万元),-17089,38548,4643,4200,3312,1915,-0, 
 加:期初现金及现金等价物余额(万元),57569,19020,14377,10177,6865,4951,4951, 
 期末现金及现金等价物余额(万元),40479,57569,19020,14377,10177,6865,4951, 
 净利润(万元),16603,11027,12016,10206,8392,5164,3754, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1530,480,884,111,844,177,746, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2254,1564,1196,954,812,737,565, 
