 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),128172,89699,77482,48610,37800,47311,16799,34694,20373,33919,25220,20285, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),3482,1020,1008,1861,1912,1892,1108,833,896,362,3007,218, 
 收到的其他与经营活动有关的现金(万元),3961,7465,5709,7428,4851,865,1471,964,1096,489,2023,3795, 
 经营活动现金流入小计(万元),135615,98184,84199,57899,44564,50068,19379,36491,22366,34769,30251,24298, 
 购买商品、接受劳务支付的现金(万元),52871,42479,53635,23249,26868,31816,24944,21245,14005,21266,18061,30540, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),35291,27682,23378,18065,13671,13237,9427,6546,4143,2917,2070,929, 
 支付的各项税费(万元),5918,8006,4176,4839,3712,3503,5755,4468,4449,6160,3808,1078, 
 支付的其他与经营活动有关的现金(万元),12463,16833,15342,6420,6161,5477,4325,4304,3550,2970,3608,1897, 
 经营活动现金流出小计(万元),106542,95001,96531,52573,50412,54033,44450,36563,26148,33312,27548,34444, 
 经营活动产生的现金流量净额(万元),29073,3184,-12332,5326,-5848,-3965,-25072,-72,-3782,1457,2703,-10147, 
 收回投资所收到的现金(万元),60000,64000,10000,36000,92880,91000,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),801,535,22,366,1106,1517,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),696,0,3,16,42,0,12,--,--,0,6,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),727,872,701,590,--,1308,3681,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),62223,65407,10726,36973,94028,93825,3693,0,0,0,6,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10289,20159,16922,13417,16040,25537,17515,10054,4306,1130,5659,954, 
 投资所支付的现金(万元),54600,76990,10000,36000,92880,91000,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4480,30000,14244,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),64889,101629,56922,63662,108920,116537,17515,10054,4306,1130,5659,954, 
 投资活动产生的现金流量净额(万元),-2665,-36222,-46196,-26689,-14892,-22711,-13822,-10054,-4306,-1130,-5653,-954, 
 吸收投资收到的现金(万元),--,--,60265,9800,--,--,--,--,187550,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得借款收到的现金(万元),71000,37000,42443,--,--,25000,--,--,6500,24000,16000,8500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),4826,3885,6154,10736,--,--,--,3582,8,0,0,0, 
 筹资活动现金流入小计(万元),75826,40885,108861,20536,0,25000,0,3582,194058,24000,16000,8500, 
 偿还债务支付的现金(万元),56000,34208,15000,2000,25000,--,--,--,28000,17000,10000,0, 
 分配股利、利润或偿付利息所支付的现金(万元),3363,2544,1802,1170,1182,2874,14010,12037,619,4039,861,77, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,184,--,--,--,--,1690,0,0,0, 
 筹资活动现金流出小计(万元),59363,36752,16802,3353,26182,2874,14010,12037,30309,21039,10861,77, 
 筹资活动产生的现金流量净额(万元),16463,4133,92059,17183,-26182,22126,-14010,-8455,163748,2961,5139,8423, 
 汇率变动对现金及现金等价物的影响(万元),2,49,115,65,6,-45,-84,-363,-46,491,-76,-25, 
 现金及现金等价物净增加额(万元),42873,-28856,33646,-4116,-46916,-4595,-52987,-18944,155613,3778,2114,-2703, 
 加:期初现金及现金等价物余额(万元),46354,75210,41565,45681,87621,92216,145203,164147,8534,4756,2642,5345, 
 期末现金及现金等价物余额(万元),89227,46354,75210,41565,40705,87621,92216,145203,164147,8534,4756,2642, 
 净利润(万元),13207,5844,7086,6340,6796,6151,6018,10335,14003,13780,11745,10463, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),-3153,6255,3337,4404,-478,2746,5233,1762,1733,275,808,36, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7166,6693,6447,3950,2160,1881,775,594,430,388,200,62, 
 无形资产摊销(万元),1798,1676,1707,1279,205,101,91,70,58,58,44,1, 
 长期待摊费用摊销(万元),504,314,222,105,74,38,48,13,6,1,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-483,20,28,3,-1,2,-3,--,--,0,1,0, 
 固定资产报废损失(万元),19,--,--,--,1,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),2375,1613,925,196,10,-422,-3587,-3250,-706,878,950,103, 
 投资损失(万元),-801,-535,-22,-366,-1106,-1517,--,--,--,0,0,0, 
 递延所得税资产减少(万元),-269,-1778,-202,-1679,-129,-481,-856,-270,-264,-42,-110,-19, 
 递延所得税负债增加(万元),-201,-73,-83,-16,--,--,--,--,--,0,0,0, 
 存货的减少(万元),-1576,-5452,-6622,4038,-4073,-17015,-8498,-9531,-979,-1625,-2838,-8757, 
 经营性应收项目的减少(万元),1445,-13856,-22566,-31569,-5429,6172,-22526,1195,-21526,-11413,-9136,-3293, 
 经营性应付项目的增加(万元),8605,2559,-2789,18650,-3879,-1620,-1766,-991,3463,-842,1039,-8743, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),437,-98,201,-8,--,--,--,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),29073,3184,-12332,5326,-5848,-3965,-25072,-72,-3782,1457,2703,-10147, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),89227,46354,75210,41565,40705,87621,92216,140203,164147,8534,4756,2642, 
 现金的期初余额(万元),46354,75210,41565,45681,87621,92216,140203,164147,8534,4756,2642,5345, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,5000,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,5000,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),42873,-28856,33646,-4116,-46916,-4595,-52987,-18944,155613,3778,2114,-2703, 

