 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),206807,142263,161715,81872,47399,47925,56094,71312,61034,48305,47830,78799,74332, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 收到的税费返还(万元),2515,4228,3089,660,993,3999,3363,2134,439,127,--,100,337, 
 收到的其他与经营活动有关的现金(万元),4249,3238,42826,30202,3469,949,1160,676,1583,2028,157,3592,2380, 
 经营活动现金流入小计(万元),213571,149728,207630,112734,51861,52873,60617,74123,63055,50460,47987,82491,77048, 
 购买商品、接受劳务支付的现金(万元),159826,147715,156683,114187,12534,36824,38598,56887,36474,25163,34583,57950,45305, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付给职工以及为职工支付的现金(万元),18839,12977,7596,16442,23205,22747,23971,18383,16136,13321,12804,11827,11240, 
 支付的各项税费(万元),13720,13270,9939,4185,3568,1723,1321,3496,3915,3827,2576,4723,5355, 
 支付的其他与经营活动有关的现金(万元),12882,14299,32815,11760,4342,4017,4126,3832,6002,5506,5462,2496,1990, 
 经营活动现金流出小计(万元),205267,188262,207033,146574,43649,65310,68017,82598,62526,47817,55425,76997,63891, 
 经营活动产生的现金流量净额(万元),8304,-38534,597,-33840,8212,-12437,-7400,-8475,529,2643,-7439,5494,13157, 
 收回投资所收到的现金(万元),--,--,--,--,113280,132000,15688,9335,8631,17956,100,--,99, 
 取得投资收益所收到的现金(万元),--,10,11,354,729,959,261,724,1614,345,2042,--,1546, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),210,0,--,0,6368,35,27,6,247,1,149,10,19, 
 处置子公司及其他营业单位收到的现金净额(万元),1495,2467,--,--,--,--,--,--,--,0,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,2400,4400,61784,1081,5051,2031,8520,8900,0,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 投资活动现金流入小计(万元),1705,4877,4411,62138,121457,138045,18007,18585,19392,18303,2291,10,1664, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5762,12178,5335,1575,7003,8880,33410,14814,11774,310,1128,2422,2357, 
 投资所支付的现金(万元),4300,1100,3000,0,92000,165000,5000,--,56,6760,--,2607,147, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,68916,--,--,--,--,--,0,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,2400,4487,100095,--,--,--,159,--,0,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 投资活动现金流出小计(万元),10062,15678,12822,170585,99003,173880,38410,14973,11830,7070,1128,5029,2504, 
 投资活动产生的现金流量净额(万元),-8357,-10801,-8411,-108447,22454,-35835,-20403,3612,7562,11233,1164,-5020,-840, 
 吸收投资收到的现金(万元),--,7127,1505,980,16000,--,57300,--,--,0,--,--,35, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,1505,980,16000,--,--,--,--,0,--,--,0, 
 取得借款收到的现金(万元),187911,109563,134887,79570,4825,12092,36363,22832,7764,14800,18000,11400,19350, 
 发行债券收到的现金(万元),--,--,99000,--,--,--,--,--,--,0,--,59,0, 
 收到其他与筹资活动有关的现金(万元),163871,21601,32753,57245,29629,100,22100,--,--,0,--,--,280, 
 筹资活动现金流入小计(万元),351781,138291,268145,137795,50454,12192,115763,22832,7764,14800,18000,11459,19665, 
 偿还债务支付的现金(万元),261610,115853,94093,2519,46602,11081,21301,23684,7000,26800,11400,14200,26854, 
 分配股利、利润或偿付利息所支付的现金(万元),15052,13701,7180,1698,4915,3949,2648,647,422,790,1110,1238,1471, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 支付其他与筹资活动有关的现金(万元),111411,2568,88184,7600,20438,--,141,--,--,0,--,--,0, 
 筹资活动现金流出小计(万元),388072,132123,189457,11816,71956,15030,24090,24331,7422,27590,12510,15438,28325, 
 筹资活动产生的现金流量净额(万元),-36291,6168,78688,125978,-21502,-2838,91673,-1499,342,-12790,5490,-3979,-8660, 
 汇率变动对现金及现金等价物的影响(万元),7,-2,-0,0,0,-19,9,--,--,0,--,--,0, 
 现金及现金等价物净增加额(万元),-36337,-43169,70874,-16308,9164,-51129,63879,-6362,8432,1085,-784,-3504,3657, 
 加:期初现金及现金等价物余额(万元),41635,84804,13930,30239,21075,70781,6902,13265,4832,3747,4531,8036,4379, 
 期末现金及现金等价物余额(万元),5298,41635,84804,13930,30239,19652,70781,6902,13265,4832,3747,4531,8036, 
 净利润(万元),-49790,12609,15738,-27294,1448,-15877,1004,6989,5652,6600,-13597,7172,2098, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,17,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 资产减值准备(万元),46022,695,137,27846,1221,1245,2150,-124,42,-442,2619,-416,-1031, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2479,1154,957,7180,9328,7884,5898,5447,5093,5761,6089,6010,6605, 
 无形资产摊销(万元),1279,446,317,535,608,468,466,478,130,416,415,405,669, 
 长期待摊费用摊销(万元),787,582,153,39,20,19,19,286,286,0,--,--,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-116,--,86,2,-5368,-1,-4,7,-227,-1,31,6,5, 
 固定资产报废损失(万元),1,4,--,--,--,--,--,55,--,1840,--,5,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 财务费用(万元),20012,13595,8779,2360,2193,1629,618,319,422,755,238,1177,1234, 
 投资损失(万元),-786,-71,-11,-12896,-9716,-927,-11247,-7647,-8251,-16166,-2042,0,-1518, 
 递延所得税资产减少(万元),-395,-148,-26,38,-327,-330,-469,-63,-7,1086,-194,700,545, 
 递延所得税负债增加(万元),-36,-26,-242,-28,--,--,--,--,--,0,0,--,0, 
 存货的减少(万元),-19822,-5276,-14373,6913,5443,3607,-5674,-8304,-3460,3984,3282,-16153,4259, 
 经营性应收项目的减少(万元),-40357,-52804,22490,-35996,7176,-3158,-515,-35292,1616,-1258,762,-1141,-58, 
 经营性应付项目的增加(万元),49109,-9534,-33408,-2539,-3814,-6897,354,29374,-767,67,-5041,7713,349, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 其他(万元),-85,241,--,--,--,-100,--,--,--,0,--,--,0, 
 经营活动产生现金流量净额(万元),8304,-38534,597,-33840,8212,-12437,-7400,-8475,529,2643,-7439,5494,13157, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0, 
 现金的期末余额(万元),5298,36935,84804,13930,30239,19652,70781,6902,13265,4832,3747,4531,8036, 
 现金的期初余额(万元),36935,84804,13930,30239,21075,70781,6902,13265,4832,3747,4531,8036,4379, 
 现金等价物的期末余额(万元),--,4700,--,--,--,--,--,--,--,0,--,--,0, 
 现金等价物的期初余额(万元),4700,--,--,--,--,--,--,--,--,0,--,--,0, 
 现金及现金等价物的净增加额(万元),-36337,-43169,70874,-16308,9164,-51129,63879,-6362,8432,1085,-784,-3504,3657, 

