 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),249843,165321,57150,32766,20362,17540, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,0,--,--, 
 收到的税费返还(万元),21322,11652,3707,1921,375,1, 
 收到的其他与经营活动有关的现金(万元),1323,737,262,171,194,82, 
 经营活动现金流入小计(万元),272489,177709,61119,34858,20931,17623, 
 购买商品、接受劳务支付的现金(万元),229973,157148,57519,24784,18369,10981, 
 客户贷款及垫款净增加额(万元),--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),22091,11584,6151,3217,2572,2341, 
 支付的各项税费(万元),2999,850,224,228,369,1131, 
 支付的其他与经营活动有关的现金(万元),8995,6438,2612,4082,1776,1057, 
 经营活动现金流出小计(万元),264058,176019,66507,32311,23086,15510, 
 经营活动产生的现金流量净额(万元),8431,1690,-5388,2547,-2155,2113, 
 收回投资所收到的现金(万元),6000,14000,--,0,--,--, 
 取得投资收益所收到的现金(万元),43,82,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,0,3034,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6043,14083,0,0,3034,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7242,3094,1350,820,680,144, 
 投资所支付的现金(万元),--,20000,--,0,--,--, 
 质押贷款净增加额(万元),--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,0,3000,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7242,23094,1350,820,3680,144, 
 投资活动产生的现金流量净额(万元),-1199,-9011,-1350,-820,-646,-144, 
 吸收投资收到的现金(万元),--,25854,--,0,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,--,--, 
 取得借款收到的现金(万元),6065,3165,9113,800,1600,--, 
 发行债券收到的现金(万元),--,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,425,2878,850,380,--, 
 筹资活动现金流入小计(万元),6065,29444,11991,1650,1980,0, 
 偿还债务支付的现金(万元),--,8735,4043,1500,461,--, 
 分配股利、利润或偿付利息所支付的现金(万元),223,120,132,42,25,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,0,--,--, 
 支付其他与筹资活动有关的现金(万元),--,2403,1300,1299,200,--, 
 筹资活动现金流出小计(万元),223,11258,5475,2841,686,0, 
 筹资活动产生的现金流量净额(万元),5842,18186,6517,-1191,1294,0, 
 汇率变动对现金及现金等价物的影响(万元),144,-59,38,337,4,-12, 
 现金及现金等价物净增加额(万元),13217,10806,-184,874,-1503,1957, 
 加:期初现金及现金等价物余额(万元),12629,1823,2006,1133,2636,679, 
 期末现金及现金等价物余额(万元),25846,12629,1823,2006,1133,2636, 
 净利润(万元),18049,8638,--,2740,988,1867, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1023,465,--,109,-7,4, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),891,451,--,160,188,164, 
 无形资产摊销(万元),183,116,--,120,72,27, 
 长期待摊费用摊销(万元),408,358,--,1,5,31, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),98,182,--,-198,26,12, 
 投资损失(万元),-43,-82,--,--,-34,--, 
 递延所得税资产减少(万元),-153,-70,--,51,-59,-7, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-22323,-13665,--,-3149,-1224,-264, 
 经营性应收项目的减少(万元),-11095,-19368,--,495,-2422,1031, 
 经营性应付项目的增加(万元),20446,24210,--,2707,311,-751, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),947,452,--,--,--,--, 
 经营活动产生现金流量净额(万元),8431,1690,--,3037,-2155,2113, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),25846,12629,1823,2006,1133,2636, 
 现金的期初余额(万元),12629,1823,2006,1133,2636,679, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13217,10806,-184,874,-1503,1957, 

