 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),147896,111563,94225,66393,51254,51615,60957,62274,38174,27281, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),5950,1803,1554,2160,896,1727,1369,755,599,339, 
 收到的其他与经营活动有关的现金(万元),3701,2457,2259,727,309,385,930,758,2481,523, 
 经营活动现金流入小计(万元),157547,115823,98037,69280,52459,53726,63256,63788,41253,28143, 
 购买商品、接受劳务支付的现金(万元),106972,63536,57259,41957,41395,32314,42519,38578,29259,17170, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),33920,24869,18550,15214,13101,9968,8405,5033,3235,1859, 
 支付的各项税费(万元),10260,6903,7085,5311,2469,3348,5283,3675,1990,766, 
 支付的其他与经营活动有关的现金(万元),15882,11247,7983,5406,4773,4396,3419,2793,2437,1168, 
 经营活动现金流出小计(万元),167035,106555,90877,67888,61738,50027,59626,50079,36921,20963, 
 经营活动产生的现金流量净额(万元),-9487,9268,7159,1393,-9280,3699,3630,13709,4332,7180, 
 收回投资所收到的现金(万元),275817,281885,157857,53833,57029,51130,113930,--,451,2480, 
 取得投资收益所收到的现金(万元),1910,1300,655,461,664,757,876,--,--,62, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,0,13,22,1991,16,0,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,300,--,1336,120,300,1422,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),277730,283485,158525,55652,59803,52203,116229,0,451,2542, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5738,6195,7241,3690,1243,5647,4449,6327,1073,2703, 
 投资所支付的现金(万元),258757,322975,162234,53577,52979,68788,113930,--,25,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,2547,--,--,--,--,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,2298,2584, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),264495,331717,169475,57267,54222,74436,118379,6327,3396,5287, 
 投资活动产生的现金流量净额(万元),13236,-48232,-10949,-1616,5582,-22233,-2150,-6327,-2945,-2745, 
 吸收投资收到的现金(万元),--,56958,--,--,--,30,--,774,12040,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,30,--,490,40,0, 
 取得借款收到的现金(万元),799,--,10100,2000,1500,--,--,--,--,1077, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,100,--,--,--,339,3133,615,2789,1942, 
 筹资活动现金流入小计(万元),799,57058,10100,2000,1500,369,3133,1389,14829,3019, 
 偿还债务支付的现金(万元),500,7600,2000,1500,--,--,--,--,1077,526, 
 分配股利、利润或偿付利息所支付的现金(万元),2828,2072,465,178,277,--,--,--,4633,1830, 
 其中：子公司支付给少数股东的股利、利润(万元),--,1880,--,98,245,--,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),2738,1182,300,--,--,--,339,1662,2386,2789, 
 筹资活动现金流出小计(万元),6066,10853,2765,1678,277,0,339,1662,8096,5145, 
 筹资活动产生的现金流量净额(万元),-5268,46204,7335,322,1223,369,2794,-273,6734,-2126, 
 汇率变动对现金及现金等价物的影响(万元),956,-417,139,-55,-32,-18,20,-49,-16,-1, 
 现金及现金等价物净增加额(万元),-563,6822,3684,44,-2507,-18182,4294,7059,8105,2307, 
 加:期初现金及现金等价物余额(万元),15083,8261,4577,4533,7040,25222,20928,13869,5765,3457, 
 期末现金及现金等价物余额(万元),14520,15083,8261,4577,4533,7040,25222,20928,13869,5765, 
 净利润(万元),25757,15599,15081,6509,4036,--,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3904,969,457,779,406,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3502,2827,2100,1756,1443,--,--,--,--,--, 
 无形资产摊销(万元),275,265,218,140,139,--,--,--,--,--, 
 长期待摊费用摊销(万元),646,649,329,386,497,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-81,142,44,63,-877,--,--,--,--,--, 
 固定资产报废损失(万元),26,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-838,609,326,167,65,--,--,--,--,--, 
 投资损失(万元),-2018,-1305,-655,-819,-670,--,--,--,--,--, 
 递延所得税资产减少(万元),-1653,-403,1064,-419,-349,--,--,--,--,--, 
