 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),182228,169113,87794,59690,49289,31523,25445,24418,18126,9651, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7665,4888,2749,2412,2356,2227,1717,1407,924,336, 
 收到的其他与经营活动有关的现金(万元),2186,831,552,1898,1616,916,351,313,11,1264, 
 经营活动现金流入小计(万元),192079,174832,91096,64000,53261,34666,27513,26138,19061,11251, 
 购买商品、接受劳务支付的现金(万元),69252,59683,30813,29951,24110,10948,9532,9077,5864,5456, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23037,19217,11410,7839,6615,3999,3098,2021,1237,880, 
 支付的各项税费(万元),26775,22765,9983,7282,6880,6169,4133,2355,1782,733, 
 支付的其他与经营活动有关的现金(万元),30471,26720,12930,9454,7551,7494,6359,5256,4783,2767, 
 经营活动现金流出小计(万元),149534,128384,65136,54525,45156,28610,23122,18708,13666,9835, 
 经营活动产生的现金流量净额(万元),42544,46448,25959,9475,8104,6056,4392,7430,5395,1415, 
 收回投资所收到的现金(万元),338400,184500,76700,156382,88100,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),6310,2816,1017,1231,950,389,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),617,66,14,0,16,12,--,320,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),7912,--,--,623,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),150,--,241,--,--,--,--,314,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),353389,187382,77972,158237,89066,401,0,634,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10708,8546,4053,3553,4736,2286,3193,3374,1712,365, 
 投资所支付的现金(万元),390690,214500,77581,188226,91700,4600,6426,--,500,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,3349,73193,--,2183,7497,--,--,1500,419, 
 支付的其他与投资活动有关的现金(万元),538,117,--,--,--,--,--,--,300,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),401937,226513,154827,191780,98619,14383,9619,3374,4012,784, 
 投资活动产生的现金流量净额(万元),-48548,-39131,-76855,-33542,-9553,-13982,-9619,-2739,-4012,-784, 
 吸收投资收到的现金(万元),1499,4255,98452,--,390,--,43340,--,1260,3102, 
 其中：子公司吸收少数股东投资收到的现金(万元),310,--,--,--,390,--,--,--,--,2000, 
 取得借款收到的现金(万元),--,--,5755,100,--,--,--,4112,4262,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5551,120,128,3863,122,1039,299,535,--,178, 
 筹资活动现金流入小计(万元),7050,4374,104335,3963,512,1039,43639,4647,5522,3280, 
 偿还债务支付的现金(万元),28,1036,20226,100,--,--,2000,2324,4050,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4773,2915,2514,1926,1170,900,43,1049,593,27, 
 其中：子公司支付给少数股东的股利、利润(万元),--,480,1274,120,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1337,11330,251,3500,363,122,551,299,535,--, 
 筹资活动现金流出小计(万元),6139,15280,22991,5526,1533,1022,2594,3672,5178,27, 
 筹资活动产生的现金流量净额(万元),911,-10906,81344,-1564,-1020,17,41045,975,344,3253, 
 汇率变动对现金及现金等价物的影响(万元),105,74,-1,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4987,-3515,30447,-25631,-2469,-7909,35818,5666,1727,1257, 
 加:期初现金及现金等价物余额(万元),36934,40449,10001,35632,38101,46010,10192,4526,2799,1542, 
 期末现金及现金等价物余额(万元),31947,36934,40449,10001,35632,38101,46010,10192,4526,2799, 
 净利润(万元),49593,34078,9595,8908,14386,11820,8052,5529,3134,1629, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1396,1186,2866,1643,485,297,241,137,9,64, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3486,3163,2296,1906,1736,818,279,116,94,69, 
 无形资产摊销(万元),776,743,268,150,95,69,20,20,17,--, 
 长期待摊费用摊销(万元),145,186,267,33,7,2,--,64,101,81, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),44,137,11,5,43,25,--,-154,--,--, 
 固定资产报废损失(万元),3,3,--,--,--,--,--,--,--,25, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),343,-41,138,6,--,12,39,44,78,59, 
 投资损失(万元),-7609,-2940,65,-2532,-1147,-374,--,--,--,--, 
 递延所得税资产减少(万元),-1382,-1150,-624,-150,-274,47,-91,-42,27,-24, 
 递延所得税负债增加(万元),440,32,13,45,-48,-3,--,--,--,--, 
 存货的减少(万元),9936,-16048,123,-2335,502,1539,-1564,-1490,-163,-877, 
 经营性应收项目的减少(万元),-34620,-15122,-1295,-1924,-8469,-14736,-8303,239,247,-1188, 
 经营性应付项目的增加(万元),18510,41600,12237,3718,788,6541,5720,2967,1853,1578, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),1484,618,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),42544,46448,25959,9475,8104,6056,4392,7430,5395,1415, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),31947,36934,40449,10001,35632,38101,46010,10192,4526,2799, 
 现金的期初余额(万元),36934,40449,10001,35632,38101,46010,10192,4526,2799,1542, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4987,-3515,30447,-25631,-2469,-7909,35818,5666,1727,1257, 

