 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),32383,26220,22494,22657,23850,25454,16867,16704, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2547,1953,667,1232,2349,892,1666,573, 
 经营活动现金流入小计(万元),34930,28174,23160,23889,26199,26346,18533,17277, 
 购买商品、接受劳务支付的现金(万元),23005,15882,15970,14922,18914,15954,9848,11714, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5412,5156,4606,4519,3928,3343,3266,2872, 
 支付的各项税费(万元),1852,1711,1588,1358,1353,1847,879,659, 
 支付的其他与经营活动有关的现金(万元),5935,4220,3093,2341,2621,4475,2911,2286, 
 经营活动现金流出小计(万元),36204,26968,25258,23140,26816,25620,16904,17532, 
 经营活动产生的现金流量净额(万元),-1273,1205,-2097,749,-617,726,1629,-255, 
 收回投资所收到的现金(万元),13005,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),400,400,400,600,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,10,0,--,--,19,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),13405,410,400,600,0,19,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),182,226,75,241,113,58,6,111, 
 投资所支付的现金(万元),13000,14500,--,--,--,23,48,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,51,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13182,14726,75,241,113,81,105,111, 
 投资活动产生的现金流量净额(万元),224,-14316,325,359,-113,-62,-105,-111, 
 吸收投资收到的现金(万元),--,15755,10,--,--,--,6331,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,850,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,15755,860,0,0,0,6331,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),500,938,938,750,3783,1600,880,75, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,1006,225,--,--,--,--, 
 筹资活动现金流出小计(万元),500,938,1944,975,3783,1600,880,75, 
 筹资活动产生的现金流量净额(万元),-500,14818,-1084,-975,-3783,-1600,5451,-75, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1550,1707,-2856,132,-4513,-936,6974,-441, 
 加:期初现金及现金等价物余额(万元),12386,10679,13536,13403,17917,18852,11878,12319, 
 期末现金及现金等价物余额(万元),10837,12386,10679,13536,13403,17917,18852,11878, 
 净利润(万元),4629,4241,3815,4066,4099,4026,2788,2117, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1368,1179,630,664,235,297,-69,238, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),169,140,126,119,111,101,104,92, 
 无形资产摊销(万元),64,58,51,31,19,19,19,19, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,0,7,--,--,21,-13,0, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-407,--,18,--,--,--,--,--, 
 投资损失(万元),-631,-594,-1457,-1586,-1456,-1533,-1228,-1015, 
 递延所得税资产减少(万元),-256,-247,-50,-97,-65,-80,10,-36, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-816,-83,159,3807,-1914,-3489,-444,642, 
 经营性应收项目的减少(万元),-5015,-7936,-2096,-3157,-2544,-1599,-1369,-684, 
 经营性应付项目的增加(万元),-378,4447,-3301,-3179,864,2863,1815,-1629, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,80,34,99,15,0, 
 经营活动产生现金流量净额(万元),-1273,1205,-2097,749,-617,726,1629,-255, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10837,12386,10679,13536,13403,17917,18852,11878, 
 现金的期初余额(万元),12386,10679,13536,13403,17917,18852,11878,12319, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1550,1707,-2856,132,-4513,-936,6974,-441, 

