 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),385123,254222,187726,262948,206943,181327,155372,155382,142986,131564,100842,76497,29479,16879,11263, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),294,79,85,95,90,57,130,196,58,226,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),27377,28153,27231,14562,3401,2058,1781,3809,4290,4380,4241,5530,5664,2068,52, 
 经营活动现金流入小计(万元),412794,282454,215042,277606,210433,183442,157283,159386,147334,136170,105083,82028,35143,18947,11315, 
 购买商品、接受劳务支付的现金(万元),293121,245401,119946,105158,110072,99713,59785,83758,70199,73447,62949,55758,26638,13020,9390, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),43429,37704,40634,37691,34565,30496,30048,31158,27026,20426,11248,6557,1900,578,364, 
 支付的各项税费(万元),7446,7445,9716,10330,8447,7506,6347,7416,6275,5031,4229,3149,886,354,231, 
