 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),142592,137846,118817,115796,105447,95875,71931, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),5420,3298,6302,3045,2276,5272,5754, 
 收到的其他与经营活动有关的现金(万元),1561,2226,2673,756,402,160,1815, 
 经营活动现金流入小计(万元),149573,143370,127793,119597,108125,101307,79500, 
 购买商品、接受劳务支付的现金(万元),85544,78171,61609,67298,65329,65960,50731, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26993,24262,20470,17966,15958,12810,10957, 
 支付的各项税费(万元),8200,7990,4642,5565,2887,2200,1850, 
 支付的其他与经营活动有关的现金(万元),10558,10191,8876,9113,10133,7954,6652, 
 经营活动现金流出小计(万元),131296,120614,95598,99941,94307,88923,70191, 
 经营活动产生的现金流量净额(万元),18277,22756,32194,19656,13818,12384,9309, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,33,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),399,12,2,41,804,30,2952, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,1000,1000,--,--, 
 收到的其他与投资活动有关的现金(万元),1000,--,374,--,191,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1399,12,409,1041,1995,30,2952, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),51623,35684,58732,20074,11111,7857,15703, 
 投资所支付的现金(万元),--,--,--,--,--,1538,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,79,7286, 
 支付的其他与投资活动有关的现金(万元),2896,1000,1037,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),54519,36684,59768,20074,11111,9474,22989, 
 投资活动产生的现金流量净额(万元),-53120,-36672,-59359,-19034,-9116,-9444,-20037, 
 吸收投资收到的现金(万元),79887,--,--,30000,1325,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),16439,67829,40284,35433,56912,58486,49621, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4957,3724,2307,579,--,--,--, 
 筹资活动现金流入小计(万元),101283,71553,42591,66012,58237,58486,49621, 
 偿还债务支付的现金(万元),46322,39963,11549,60331,57848,56467,38357, 
 分配股利、利润或偿付利息所支付的现金(万元),3132,6021,3460,1875,2117,1816,1833, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5913,510,6261,862,1017,--,101, 
 筹资活动现金流出小计(万元),55367,46493,21270,63068,60982,58283,40291, 
 筹资活动产生的现金流量净额(万元),45916,25060,21321,2945,-2745,203,9331, 
 汇率变动对现金及现金等价物的影响(万元),35,19,239,615,-39,-113,12, 
 现金及现金等价物净增加额(万元),11109,11163,-5604,4181,1918,3029,-1385, 
 加:期初现金及现金等价物余额(万元),16254,5091,10694,6513,4595,1566,2951, 
 期末现金及现金等价物余额(万元),27362,16254,5091,10694,6513,4595,1566, 
 净利润(万元),12524,15530,15470,15054,7884,7536,2959, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),545,2302,1071,1200,575,350,432, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),14452,12073,8036,8262,7914,6944,5943, 
 无形资产摊销(万元),305,229,211,135,111,105,147, 
 长期待摊费用摊销(万元),3834,3401,2410,1345,2644,1433,63, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-44,1,-5,-95,-16,-22,-428, 
 固定资产报废损失(万元),70,121,75,92,--,--,--, 
 公允价值变动损失(万元),--,--,--,119,-119,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),3927,1760,1330,1956,2242,1965,1907, 
 投资损失(万元),--,--,-36,-160,-640,-8,--, 
 递延所得税资产减少(万元),-1832,-1651,-250,-345,-38,338,-120, 
 递延所得税负债增加(万元),-2,-3,-7,-8,25,--,--, 
 存货的减少(万元),-1912,-1731,-5712,-534,-2138,898,1378, 
 经营性应收项目的减少(万元),214,-7106,-2818,41,-1174,-5840,-6342, 
 经营性应付项目的增加(万元),-13804,-2167,12420,-7406,-3452,-1315,3369, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),18277,22756,32194,19656,13818,12384,9309, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),27362,16254,5091,10694,6513,4595,1566, 
 现金的期初余额(万元),16254,5091,10694,6513,4595,1566,2951, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11109,11163,-5604,4181,1918,3029,-1385, 

