 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),839559,805905,728010,631674,546505,510624,453994,398969,321343,289381, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),9811,5156,7484,2704,2074,6664,5002,2105,1193,7642, 
 经营活动现金流入小计(万元),849370,811061,735494,634378,548580,517288,458996,401074,322537,297023, 
 购买商品、接受劳务支付的现金(万元),592642,585511,536255,469887,396525,373289,341920,296864,251494,219930, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),77791,72450,71952,59713,51251,51749,42850,30235,21658,19750, 
 支付的各项税费(万元),33090,28367,27470,26540,23149,20412,17702,17146,13233,11733, 
 支付的其他与经营活动有关的现金(万元),79665,76772,72613,58668,49751,43947,37638,31657,26096,19323, 
 经营活动现金流出小计(万元),783188,763099,708290,614808,520676,489397,440110,375901,312482,270738, 
 经营活动产生的现金流量净额(万元),66182,47962,27204,19570,27904,27891,18886,25173,10055,26286, 
 收回投资所收到的现金(万元),10000,39500,43000,84200,173857,91000,11000,--,--,1015, 
 取得投资收益所收到的现金(万元),122,406,510,3718,5241,1056,84,--,--,16, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,911,15,34,1362,87,32,819,81,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1350,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10153,42167,43525,87953,180460,92143,11115,819,81,1050, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10007,9370,36665,78888,8101,16797,12094,14544,24161,14147, 
 投资所支付的现金(万元),40000,35000,47500,74290,102857,172000,11000,--,--,1000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
