 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),12036,13172,14415,17046,16900,19737,16294, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1846,32,72,55,59,259,325, 
 经营活动现金流入小计(万元),13882,13204,14487,17100,16959,19996,16619, 
 购买商品、接受劳务支付的现金(万元),8940,3928,3759,4627,2591,8877,6607, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3381,3276,3021,3175,3155,4191,3288, 
 支付的各项税费(万元),595,2932,3090,3441,2290,1646,1311, 
 支付的其他与经营活动有关的现金(万元),555,891,746,881,1512,1520,1315, 
 经营活动现金流出小计(万元),13470,11026,10616,12124,9547,16234,12519, 
 经营活动产生的现金流量净额(万元),412,2177,3871,4976,7412,3762,4100, 
 收回投资所收到的现金(万元),42000,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),648,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,--,10,449,1030,539,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,484,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),42652,0,10,449,1514,539,15, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),538,226,1039,763,711,3347,4997, 
 投资所支付的现金(万元),46000,11000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),46538,11226,1039,763,711,3347,4997, 
 投资活动产生的现金流量净额(万元),-3887,-11226,-1029,-315,803,-2807,-4983, 
 吸收投资收到的现金(万元),--,18591,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1500,2500,3500,6500,18272,20701,28167, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),711,720,--,450,650,--,--, 
 筹资活动现金流入小计(万元),2211,21811,3500,6950,18922,20701,28167, 
 偿还债务支付的现金(万元),4000,3500,2510,10490,28272,20241,24815, 
 分配股利、利润或偿付利息所支付的现金(万元),469,118,1261,331,731,1061,973, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1805,714,753,88,257,101, 
 筹资活动现金流出小计(万元),4469,5423,4485,11574,29091,21559,25889, 
 筹资活动产生的现金流量净额(万元),-2258,16388,-985,-4624,-10169,-858,2278, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-5732,7339,1857,37,-1954,96,1395, 
 加:期初现金及现金等价物余额(万元),9550,2211,354,317,2271,2175,779, 
 期末现金及现金等价物余额(万元),3818,9550,2211,354,317,2271,2175, 
 净利润(万元),2813,4010,3777,6000,2694,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),98,26,-2,-27,109,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1661,1608,1573,1523,1521,--,--, 
 无形资产摊销(万元),80,74,80,87,91,--,--, 
 长期待摊费用摊销(万元),37,32,226,225,234,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,5,6,-1487,-7,--,--, 
 固定资产报废损失(万元),3,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),69,118,161,367,819,--,--, 
 投资损失(万元),-648,--,--,-1288,--,--,--, 
 递延所得税资产减少(万元),-3,4,12,16,-64,--,--, 
 递延所得税负债增加(万元),159,--,--,--,--,--,--, 
 存货的减少(万元),-1581,-1943,-9,2711,3489,--,--, 
 经营性应收项目的减少(万元),-5249,-288,-1293,-861,-785,--,--, 
 经营性应付项目的增加(万元),2973,-751,-662,-2289,-688,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,-720,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),412,2177,3871,4976,7412,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),3818,9550,2211,354,317,2271,2175, 
 现金的期初余额(万元),9550,2211,354,317,2271,2175,779, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5732,7339,1857,37,-1954,96,1395, 

