 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),657252,629309,630508,732563,470097,303436,165966,178757,122274,99225,85515,98192,68678, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),2222,285,347,1389,1922,4648,5189,5253,1825,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),33346,36447,19485,24819,12404,7949,8780,17537,17044,4208,188,2637,1042, 
 经营活动现金流入小计(万元),692820,666041,650340,758771,484423,316033,179936,201547,141143,103432,85703,100829,69719, 
 购买商品、接受劳务支付的现金(万元),563936,529096,570298,629265,382699,248151,126394,131250,71649,70937,36573,54264,28527, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),42184,38610,38641,40928,40999,40679,34799,26579,27179,16072,13197,11608,9130, 
 支付的各项税费(万元),21904,30434,22877,22779,7382,3794,5632,10931,11584,10961,11067,8695,8204, 
 支付的其他与经营活动有关的现金(万元),10272,48679,12958,23393,14733,4634,5557,11757,7122,3699,1756,3800,2540, 
 经营活动现金流出小计(万元),638297,646818,644774,716366,445814,297257,172382,180518,117534,101669,62593,78367,48401, 
 经营活动产生的现金流量净额(万元),54523,19223,5566,42406,38609,18777,7554,21029,23610,1763,23110,22463,21319, 
 收回投资所收到的现金(万元),--,401,--,20,30,--,--,120,280,--,--,0,0, 
 取得投资收益所收到的现金(万元),1112,244,359,385,220,160,156,77,15,11,--,2,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,144,30,31,--,--,--,--,130,622,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),1029,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,484,--,133,3487,--,--,6661,2912,549, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),2141,790,389,435,733,160,289,3684,424,633,6661,2915,551, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),26658,15654,13926,13094,11903,40517,112810,141490,100254,13878,21804,7443,2912, 
 投资所支付的现金(万元),17045,29660,400,--,--,--,4780,--,1422,--,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,8289,9356,1425,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,707,25,--,2,3487,167,--,31,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),43702,45314,22615,23157,13353,40517,117591,144977,101843,13878,21836,7443,2912, 
 投资活动产生的现金流量净额(万元),-41561,-44524,-22225,-22722,-12620,-40357,-117302,-141293,-101418,-13245,-15175,-4528,-2361, 
 吸收投资收到的现金(万元),14074,1975,--,2800,--,490,--,115260,--,--,102468,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),2650,1975,--,2800,--,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),454243,172339,123906,166377,178697,123561,26776,40414,65300,17000,25000,17500,33100, 
 发行债券收到的现金(万元),--,60000,59850,--,--,--,--,169942,34860,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),1095,1097,5575,6428,933,410,2469,1583,968,1364,1952,260,51, 
 筹资活动现金流入小计(万元),469413,235411,189331,175605,179630,124461,29244,327200,101128,18364,129419,17760,33151, 
 偿还债务支付的现金(万元),388452,212996,136927,185239,90014,75595,59662,53561,29500,19021,41521,23500,46980, 
 分配股利、利润或偿付利息所支付的现金(万元),24887,23944,21507,21013,21824,22171,19105,9886,5558,3710,4866,4853,4993, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),4,398,489,244,90,90,96,147,45,39,3902,4036,242, 
 筹资活动现金流出小计(万元),413342,237338,158923,206496,111928,97855,78863,63593,35103,22771,50289,32389,52214, 
 筹资活动产生的现金流量净额(万元),56070,-1927,30408,-30890,67702,26607,-49618,263607,66025,-4406,79130,-14629,-19063, 
 汇率变动对现金及现金等价物的影响(万元),-72,-338,-386,-1094,66,-188,-89,-163,--,--,--,0,0, 
 现金及现金等价物净增加额(万元),68961,-27566,13363,-12301,93757,4838,-159455,143180,-11784,-15888,87065,3305,-105, 
 加:期初现金及现金等价物余额(万元),123031,150597,137234,149535,55778,50940,210395,67215,78999,94887,7822,4517,4622, 
 期末现金及现金等价物余额(万元),191991,123031,150597,137234,149535,55778,50940,210395,67215,78999,94887,7822,4517, 
 净利润(万元),18461,11958,3782,2500,-52919,8707,15424,27616,29189,18229,10002,11894,7639, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),-1290,1305,1722,2369,42818,3731,437,22,-46,-552,5079,6995,2113, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),32833,29967,28947,25183,29422,26804,17687,10596,9272,8764,7356,7726,7557, 
 无形资产摊销(万元),819,630,416,408,443,354,326,314,158,171,109,46,43, 
 长期待摊费用摊销(万元),13,18,1,1,--,0,0,0,--,--,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-42,-102,-374,-106,-110,-290,-334,-168,-25,134,8,626,-47, 
 固定资产报废损失(万元),20,--,257,23,438,159,331,216,1229,0,--,568,144, 
 公允价值变动损失(万元),--,--,--,--,--,0,0,0,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),28577,23219,21948,19732,18860,17726,13267,4160,1559,802,2398,3826,4358, 
 投资损失(万元),-6736,-3171,-614,-2601,-2401,-160,-156,-77,-167,-1303,17,-2,1, 
 递延所得税资产减少(万元),502,38,-305,271,71,-540,-166,-1382,1377,647,715,-311,-59, 
 递延所得税负债增加(万元),-2,-22,22,-1,12,-4,2,-2,-86,101,--,-181,0, 
 存货的减少(万元),17289,-26427,13435,6133,-9747,-43465,-24097,-26209,-6655,-10091,9066,-6077,4278, 
 经营性应收项目的减少(万元),49252,-19237,-8445,-22262,-17251,-35429,-50285,-17462,-8708,-27021,7384,-5993,-5968, 
 经营性应付项目的增加(万元),-85173,1049,-55224,10757,28973,41185,35118,23406,-3486,12703,408,3313,-1876, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),--,--,--,--,--,0,0,0,--,-821,129,32,3137, 
 经营活动产生现金流量净额(万元),54523,19223,5566,42406,38609,18777,7554,21029,23610,1763,23110,22463,21319, 
 债务转为资本(万元),--,--,--,--,--,--,0,--,--,0,--,0,0, 
