 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),157562,105721,72549,69029,71156,53464,43644,31515, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7407,5070,3221,3892,2864,1910,2196,1049, 
 收到的其他与经营活动有关的现金(万元),1004,1099,477,659,789,262,212,349, 
 经营活动现金流入小计(万元),165973,111890,76248,73581,74808,55637,46052,32912, 
 购买商品、接受劳务支付的现金(万元),113179,77279,51635,53614,53406,35092,29827,25328, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12714,10144,7743,7641,6241,4387,2988,2045, 
 支付的各项税费(万元),4142,2636,2381,2077,2003,1419,1634,1197, 
 支付的其他与经营活动有关的现金(万元),7922,5795,4038,3634,4547,4244,2701,2004, 
 经营活动现金流出小计(万元),137957,95854,65798,66966,66197,45142,37150,30574, 
 经营活动产生的现金流量净额(万元),28017,16036,10450,6615,8612,10495,8902,2339, 
