 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),223777,125207,80317,52487,44238,29695,30962, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),5896,4314,2915,2289,2167,1283,1408, 
 收到的其他与经营活动有关的现金(万元),2346,2257,1483,1378,930,1692,740, 
 经营活动现金流入小计(万元),232020,131778,84715,56153,47335,32669,33110, 
 购买商品、接受劳务支付的现金(万元),172137,86882,55316,36815,32545,21087,23286, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18497,12789,9563,6482,5183,5402,4438, 
 支付的各项税费(万元),8368,5697,4491,3608,3445,2519,2814, 
 支付的其他与经营活动有关的现金(万元),18423,11008,6545,3222,2908,2262,1537, 
 经营活动现金流出小计(万元),217425,116376,75915,50127,44081,31270,32075, 
 经营活动产生的现金流量净额(万元),14595,15401,8800,6026,3254,1399,1034, 
 收回投资所收到的现金(万元),107,21,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),701,519,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,91,22,--,--,--,26, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,183,59,37,76,14,16, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),818,814,81,37,76,14,42, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9361,2569,554,1952,1386,2538,3006, 
 投资所支付的现金(万元),6140,14090,1200,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,143,--,--, 
 支付的其他与投资活动有关的现金(万元),2951,15760,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18452,32418,1754,1952,1529,2538,3006, 
 投资活动产生的现金流量净额(万元),-17634,-31604,-1673,-1915,-1454,-2523,-2964, 
 吸收投资收到的现金(万元),2508,2316,31299,700,--,80,504, 
 其中：子公司吸收少数股东投资收到的现金(万元),2080,--,409,700,--,--,--, 
 取得借款收到的现金(万元),6000,--,4400,4600,3100,4950,3800, 
