 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),2413442,2214004,1941217,98719,383761,234551,167491,171100,256699,146881,271663, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),89855,82802,82508,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2522,130,14814,14564,25097,23646,17672,26080,13788,26667,24926, 
 收到的其他与经营活动有关的现金(万元),59332,55803,188277,6904,2814,11392,5922,2563,2497,3520,577, 
 经营活动现金流入小计(万元),2565150,2352739,2226816,120187,411672,269590,191085,199743,272984,177069,297167, 
 购买商品、接受劳务支付的现金(万元),1809521,1650656,1195458,112235,274235,319550,229435,194091,250043,148995,271320, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),279,497,416,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),107807,96682,93096,9825,10094,9345,9888,8322,6223,5841,5508, 
 支付的各项税费(万元),190269,159713,238208,1249,4324,5700,11700,11254,14495,10148,11160, 
 支付的其他与经营活动有关的现金(万元),152672,119089,180889,20189,261283,4129,3195,2601,1965,2360,3059, 
 经营活动现金流出小计(万元),2260549,2026637,1708066,143499,549936,338724,254218,216269,272726,167344,291046, 
 经营活动产生的现金流量净额(万元),304602,326101,518751,-23312,-138264,-69134,-63134,-16526,258,9725,6121, 
 收回投资所收到的现金(万元),1762917,903999,1697006,--,--,15800,--,--,--,--,179, 
 取得投资收益所收到的现金(万元),30154,24609,10133,--,--,2713,2071,661,--,--,120, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3415,5068,58,627,37,--,155,221,39,82,55, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,136921,1200,338,--,994,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
