 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),49039,36597,29699,26068,20928,16380,8364, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2044,444,743,686,1478,1103,1923, 
 经营活动现金流入小计(万元),51083,37041,30442,26754,22405,17484,10287, 
 购买商品、接受劳务支付的现金(万元),14342,10434,7384,6675,6403,4898,2949, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11295,7684,6505,5516,4236,3667,2556, 
 支付的各项税费(万元),2770,2482,1532,1791,1425,1242,918, 
 支付的其他与经营活动有关的现金(万元),5069,4441,3138,2150,2103,1585,1832, 
 经营活动现金流出小计(万元),33475,25040,18560,16132,14168,11393,8254, 
 经营活动产生的现金流量净额(万元),17608,12001,11882,10623,8238,6091,2033, 
 收回投资所收到的现金(万元),62722,17200,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),714,152,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,13,--,4,5,3447,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),63436,17365,0,4,5,3447,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12992,2532,5242,4321,3889,5226,5777, 
 投资所支付的现金(万元),77397,37200,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,136,363,0,35, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),90389,39732,5242,4457,4252,5226,5812, 
 投资活动产生的现金流量净额(万元),-26953,-22367,-5242,-4452,-4247,-1779,-5811, 
 吸收投资收到的现金(万元),960,23166,--,--,--,35,6500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,602,1000,1600,1600,2810,7710, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,291,298,530,1317,303,2450, 
 筹资活动现金流入小计(万元),960,24058,1298,2130,2917,3148,16660, 
 偿还债务支付的现金(万元),--,602,1000,6500,3000,8320,12900, 
 分配股利、利润或偿付利息所支付的现金(万元),2464,2,1,360,1364,589,874, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),25,742,65,221,62,--,79, 
 筹资活动现金流出小计(万元),2489,1345,1066,7081,4427,8909,13854, 
