 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),43757,39183,44357,25769,23046,16097,10440, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),2333,1611,1312,1113,1251,667,604, 
 收到的其他与经营活动有关的现金(万元),1573,2144,1867,1524,800,522,573, 
 经营活动现金流入小计(万元),47663,42938,47536,28405,25097,17286,11617, 
 购买商品、接受劳务支付的现金(万元),20796,24271,31071,15179,15173,9406,6183, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9273,6129,5062,3815,2689,2241,1538, 
 支付的各项税费(万元),4865,3462,2850,2107,1807,1279,660, 
 支付的其他与经营活动有关的现金(万元),9332,6970,4442,4867,3304,1540,1413, 
 经营活动现金流出小计(万元),44267,40831,43424,25967,22973,14465,9794, 
 经营活动产生的现金流量净额(万元),3396,2107,4112,2438,2124,2820,1823, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,1,9,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),19220,--,16484,31745,7070,21738,10535, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),19223,1,16493,31745,7070,21738,10535, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3313,4762,3275,2273,1825,1118,702, 
 投资所支付的现金(万元),--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),19000,129,16400,31706,7000,21690,10390, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),22313,4891,19675,33978,8825,22808,11092, 
 投资活动产生的现金流量净额(万元),-3090,-4890,-3182,-2233,-1755,-1069,-558, 
 吸收投资收到的现金(万元),2550,24655,--,--,6208,704,900, 
 其中：子公司吸收少数股东投资收到的现金(万元),740,500,--,--,--,--,--, 
 取得借款收到的现金(万元),5010,--,1500,1500,2000,500,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),7560,24655,1500,1500,8208,1204,1400, 
