 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),26730,31223,29418,32300,22741,16261,11830, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),3067,3035,2836,2513,1569,1455,820, 
 收到的其他与经营活动有关的现金(万元),975,456,952,746,370,350,336, 
 经营活动现金流入小计(万元),30772,34714,33206,35559,24680,18066,12986, 
 购买商品、接受劳务支付的现金(万元),15189,22408,19239,19976,12990,12157,9646, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5167,4584,4378,3689,2483,2015,1586, 
 支付的各项税费(万元),604,2959,1994,2398,1501,1340,987, 
 支付的其他与经营活动有关的现金(万元),2319,1358,1551,1555,1256,1113,1038, 
 经营活动现金流出小计(万元),23279,31309,27161,27617,18230,16624,13258, 
 经营活动产生的现金流量净额(万元),7493,3405,6045,7942,6450,1442,-272, 
 收回投资所收到的现金(万元),51291,30218,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),662,333,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),365,--,87,--,5,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,616,--,95,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),52318,31167,87,95,5,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24237,11511,2888,7853,3124,3420,3168, 
 投资所支付的现金(万元),33251,51958,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),57488,63469,2888,7853,3124,3420,3168, 
 投资活动产生的现金流量净额(万元),-5171,-32302,-2801,-7758,-3119,-3420,-3168, 
 吸收投资收到的现金(万元),107,29248,--,6575,--,2219,667, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,2000,6330,8025,6850,10050,6750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),855,2278,1704,1366,1330,2280,2474, 
