 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31, 
 销售商品、提供劳务收到的现金(万元),86756,73552,61451,49595,36798, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--, 
 收到的税费返还(万元),6677,6534,4410,3221,2292, 
 收到的其他与经营活动有关的现金(万元),6873,3823,1704,2627,1244, 
 经营活动现金流入小计(万元),100307,83909,67565,55443,40334, 
 购买商品、接受劳务支付的现金(万元),30750,22569,18800,14616,10835, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24379,21698,20967,18245,15376, 
 支付的各项税费(万元),10367,9734,7201,7459,3937, 
 支付的其他与经营活动有关的现金(万元),12566,12341,11414,10230,8719, 
 经营活动现金流出小计(万元),78062,66342,58382,50551,38868, 
 经营活动产生的现金流量净额(万元),22245,17567,9184,4892,1466, 
 收回投资所收到的现金(万元),--,52410,91578,20208,21434, 
 取得投资收益所收到的现金(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,6,7,2,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--, 
 投资活动现金流入小计(万元),3,52416,91585,20210,21435, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1181,2404,1175,1039,753, 
 投资所支付的现金(万元),--,--,138000,20000,26000, 
 质押贷款净增加额(万元),--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--, 
 投资活动现金流出小计(万元),1181,2404,139175,21039,26753, 
 投资活动产生的现金流量净额(万元),-1178,50013,-47591,-829,-5318, 
 吸收投资收到的现金(万元),--,--,40000,--,6925, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,4500,7500,4500, 
 发行债券收到的现金(万元),--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,44500,7500,11425, 
 偿还债务支付的现金(万元),--,4500,4500,7500,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),56,39,217,234,275, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),141,181,--,--,--, 
 筹资活动现金流出小计(万元),197,4720,4717,7734,1775, 
 筹资活动产生的现金流量净额(万元),-197,-4720,39783,-234,9650, 
 汇率变动对现金及现金等价物的影响(万元),1,49,-89,-77,-5, 
 现金及现金等价物净增加额(万元),20871,62909,1287,3752,5793, 
 加:期初现金及现金等价物余额(万元),80454,17546,16258,12507,6714, 
 期末现金及现金等价物余额(万元),101325,80454,17546,16258,12507, 
 净利润(万元),20101,15399,6862,--,--, 
 少数股东损益(万元),--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--, 
 资产减值准备(万元),743,971,296,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),890,804,734,--,--, 
 无形资产摊销(万元),104,49,8,--,--, 
 长期待摊费用摊销(万元),36,268,265,--,--, 
 待摊费用的减少(万元),--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),5,4,2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--, 
 财务费用(万元),71,-58,303,--,--, 
 投资损失(万元),--,-410,-578,--,--, 
 递延所得税资产减少(万元),-51,-169,-114,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--, 
 存货的减少(万元),-4742,-7275,-754,--,--, 
 经营性应收项目的减少(万元),-1572,2155,-4809,--,--, 
 经营性应付项目的增加(万元),6646,5902,5495,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--, 
 其他(万元),13,-71,1476,--,--, 
 经营活动产生现金流量净额(万元),22245,17567,9184,--,--, 
 债务转为资本(万元),--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--, 
 现金的期末余额(万元),101325,80454,17546,16258,12507, 
 现金的期初余额(万元),80454,17546,16258,12507,6714, 
 现金等价物的期末余额(万元),--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),20871,62909,1287,3752,5793, 

