 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),25973,20581,27027,22957,22572,19436,16556, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1249,1002,1001,609,580,536,539, 
 收到的其他与经营活动有关的现金(万元),685,614,1134,748,477,2407,660, 
 经营活动现金流入小计(万元),27908,22197,29161,24314,23629,22379,17755, 
 购买商品、接受劳务支付的现金(万元),20734,11612,18169,14038,13778,13004,10453, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3621,3245,2481,2220,2202,1881,1301, 
 支付的各项税费(万元),2344,1710,2729,1908,1744,1480,1109, 
 支付的其他与经营活动有关的现金(万元),2187,1989,1607,2174,1326,2704,2263, 
 经营活动现金流出小计(万元),28886,18556,24984,20340,19049,19069,15126, 
 经营活动产生的现金流量净额(万元),-978,3641,4177,3974,4580,3310,2628, 
 收回投资所收到的现金(万元),26400,6500,--,--,--,212,3997, 
 取得投资收益所收到的现金(万元),531,136,--,--,--,58,250, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,9,0,2,6,2,302, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5901,--,--,--,--,129,6352, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),32832,6645,0,2,6,399,10900, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3517,2162,366,708,950,3633,1720, 
 投资所支付的现金(万元),25399,22580,--,--,--,--,40, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,900, 
 支付的其他与投资活动有关的现金(万元),--,5342,--,--,--,--,344, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28916,30084,366,708,950,3633,3004, 
 投资活动产生的现金流量净额(万元),3916,-23439,-366,-707,-944,-3233,7896, 
 吸收投资收到的现金(万元),1452,23747,--,--,--,--,2795, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2000,600,3981,8150,12700,16600,17500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,650, 
