 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),46598,51545,46756,31564,19705,22781,19726,12617,11907,7269,4590, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1425,2077,1946,1479,685,802,185,185,562,93,0, 
 收到的其他与经营活动有关的现金(万元),2805,2774,5068,5009,1027,639,2748,214,195,430,363, 
 经营活动现金流入小计(万元),50828,56396,53770,38052,21417,24222,22659,13016,12664,7793,4953, 
 购买商品、接受劳务支付的现金(万元),19197,17769,15231,15347,9012,13291,15309,7766,7308,5141,3723, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12713,11462,10353,6701,4746,4329,3299,1100,804,384,206, 
 支付的各项税费(万元),4949,4759,4916,2209,2140,2623,2156,1796,1554,804,194, 
 支付的其他与经营活动有关的现金(万元),10042,8355,9547,5448,2514,2328,4223,802,524,812,503, 
 经营活动现金流出小计(万元),46900,42344,40046,29704,18412,22570,24987,11464,10190,7141,4625, 
 经营活动产生的现金流量净额(万元),3928,14052,13724,8348,3005,1651,-2328,1552,2475,652,328, 
 收回投资所收到的现金(万元),--,--,1801,359,--,--,--,--,0,63,1619, 
 取得投资收益所收到的现金(万元),--,--,2904,--,--,--,--,--,73,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,12,15,2,4,--,23,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),298,--,--,763,--,--,--,--,0,197,0, 
 收到的其他与投资活动有关的现金(万元),48083,--,128,1420,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),48392,12,4848,2544,4,0,23,0,73,260,1619, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5234,5667,2362,1429,107,338,419,264,47,240,1108, 
 投资所支付的现金(万元),832,4690,550,351,175,2050,--,--,0,0,900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,19467,8222,--,--,1680,65,0,0,0, 
 支付的其他与投资活动有关的现金(万元),48900,--,--,700,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),54966,10357,22379,10701,282,2388,2099,329,47,240,2008, 
 投资活动产生的现金流量净额(万元),-6574,-10345,-17532,-8158,-278,-2388,-2076,-329,26,20,-389, 
 吸收投资收到的现金(万元),192,2125,26062,12646,--,125,225,22050,0,0,75, 
 其中：子公司吸收少数股东投资收到的现金(万元),192,30,--,--,--,125,225,--,0,0,75, 
 取得借款收到的现金(万元),1500,1000,800,4000,--,--,--,--,1000,1000,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,1573,379,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),1692,4698,27241,16646,0,125,225,22050,1000,1000,75, 
 偿还债务支付的现金(万元),1500,2300,3700,1830,--,--,--,1000,1000,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),4562,5130,6067,1004,1356,800,1813,20,47,221,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,312,156,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),6132,379,1171,6787,116,--,--,--,50,0,0, 
 筹资活动现金流出小计(万元),12194,7808,10938,9621,1472,800,1813,1020,1097,221,0, 
 筹资活动产生的现金流量净额(万元),-10502,-3111,16303,7025,-1472,-675,-1588,21030,-97,779,75, 
 汇率变动对现金及现金等价物的影响(万元),24,-25,20,3,0,-7,9,0,-0,0,0, 
 现金及现金等价物净增加额(万元),-13124,571,12516,7218,1255,-1418,-5983,22253,2404,1450,14, 
 加:期初现金及现金等价物余额(万元),40862,40290,27774,20556,19301,20719,26702,4448,2044,594,580, 
 期末现金及现金等价物余额(万元),27738,40862,40290,27774,20556,19301,20719,26702,4448,2044,594, 
 净利润(万元),-30457,7766,13621,6888,3642,3202,2648,3508,3267,2209,920, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),52822,7773,1598,883,510,98,284,217,50,111,50, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),325,306,312,476,465,433,389,114,96,86,18, 
 无形资产摊销(万元),2202,1985,1770,1044,51,54,42,14,12,3,0, 
 长期待摊费用摊销(万元),55,94,100,46,53,55,79,--,0,0,17, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),8,43,3,12,15,11,6,--,0,0,0, 
 固定资产报废损失(万元),--,0,--,--,1,--,--,--,0,0,0, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),12,75,154,186,-0,10,12,18,-26,5,0, 
 投资损失(万元),-486,-83,77,-190,27,--,--,--,0,-22,-9, 
 递延所得税资产减少(万元),-449,53,130,-200,-211,4,-3,-76,-3,-7,-11, 
 递延所得税负债增加(万元),-189,-318,-192,-110,--,--,--,--,0,0,0, 
 存货的减少(万元),674,-574,-79,-1602,211,-37,-987,468,-140,276,-658, 
 经营性应收项目的减少(万元),-24196,-3786,-6169,-1596,-4114,271,-291,-2330,-1562,-2056,-397, 
 经营性应付项目的增加(万元),3665,298,1874,1748,1721,-2448,-4507,-382,780,48,396, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-58,420,525,764,634,--,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),3928,14052,13724,8348,3005,1651,-2328,1552,2475,652,328, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),27738,40862,40290,27774,20556,19301,20719,26267,3897,2044,594, 
 现金的期初余额(万元),40862,40290,27774,20556,19301,20719,26267,3897,1920,594,571, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,435,551,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,435,551,125,0,9, 
 现金及现金等价物的净增加额(万元),-13124,571,12516,7218,1255,-1418,-5983,22253,2404,1450,14, 

