 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),134853,124290,109153,77421,69088,59644,55777,52131,40460,38608,30798, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),8008,6539,5726,4963,4378,3749,2584,2332,1886,1370,1277, 
 收到的其他与经营活动有关的现金(万元),2817,2999,3052,2797,2337,7332,4447,531,5272,2023,1627, 
 经营活动现金流入小计(万元),145677,133828,117931,85181,75802,70724,62808,54993,47617,42002,33702, 
 购买商品、接受劳务支付的现金(万元),60880,53299,52746,41813,31679,31446,30626,26092,22913,19109,17447, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15532,12140,10298,9301,7527,6227,5832,4535,2899,2244,1924, 
 支付的各项税费(万元),15668,13703,10625,11773,8717,6923,6591,6068,3970,4250,2442, 
 支付的其他与经营活动有关的现金(万元),11255,10513,11157,8221,6320,6665,5319,4252,3048,4102,5275, 
 经营活动现金流出小计(万元),103335,89656,84826,71107,54243,51262,48369,40948,32829,29706,27088, 
 经营活动产生的现金流量净额(万元),42342,44172,33105,14073,21559,19462,14439,14045,14788,12296,6615, 
 收回投资所收到的现金(万元),507300,418848,407282,324200,232400,165000,27000,16900,19800,1500,17149, 
 取得投资收益所收到的现金(万元),6121,4291,3155,4148,2460,1158,171,178,1251,140,574, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,231,8,12,1,--,22,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,9,--,--,--,--,--,2003,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,38,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),513422,423370,410454,328360,234899,166158,27194,17078,23054,1640,17723, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4898,564,1447,1531,1730,3979,2838,7286,7137,2468,2293, 
 投资所支付的现金(万元),534500,443648,417282,337300,298700,168000,50000,--,8500,25000,4500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,80,300,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),539398,444212,418729,338831,300430,171979,52838,7286,15717,27768,6793, 
 投资活动产生的现金流量净额(万元),-25976,-20842,-8275,-10471,-65531,-5821,-25644,9793,7336,-26129,10930, 
 吸收投资收到的现金(万元),--,--,--,60,--,--,81200,675,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,60,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1331,21611,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
