 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),285740,284572,222613,222118,216495,216078,281508, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),844,1309,859,1008,567,544,470, 
 收到的其他与经营活动有关的现金(万元),10720,3198,16828,6563,5828,5387,4787, 
 经营活动现金流入小计(万元),297304,289079,240299,229689,222890,222009,286765, 
 购买商品、接受劳务支付的现金(万元),225420,226543,162750,164946,149848,166837,224759, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),27449,23037,19584,23412,25591,23446,17914, 
 支付的各项税费(万元),10096,8800,9421,10887,10796,10883,15342, 
 支付的其他与经营活动有关的现金(万元),17599,16813,18642,19600,23514,13906,12963, 
 经营活动现金流出小计(万元),280565,275193,210398,218846,209749,215072,270977, 
 经营活动产生的现金流量净额(万元),16740,13886,29902,10844,13141,6937,15788, 
 收回投资所收到的现金(万元),--,--,--,1495,469,218,739, 
 取得投资收益所收到的现金(万元),2888,1274,--,--,--,5,12, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),77,41,219,415,237,59,329, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,3558,399,--,--,--, 
 收到的其他与投资活动有关的现金(万元),345850,137500,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),348815,138815,3777,2310,705,282,1080, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20456,3005,1554,2780,2981,7338,8862, 
 投资所支付的现金(万元),--,--,--,--,326,228,746, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1919,--,--,--,--,3990,500, 
 支付的其他与投资活动有关的现金(万元),340550,204800,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),362925,207805,1554,2780,3307,11557,10109, 
 投资活动产生的现金流量净额(万元),-14109,-68990,2223,-470,-2602,-11275,-9029, 
 吸收投资收到的现金(万元),--,28469,--,--,--,--,300, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
