 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),190960,204754,197151,197048,193787,196539,199509,188334,137031,117296,107052,91439,80416,56443,44731, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,0,20,17,201,234,132,95,348,0,85, 
 收到的其他与经营活动有关的现金(万元),1879,2228,1883,1905,1260,1262,1707,2060,1807,582,866,829,1158,1015,701, 
 经营活动现金流入小计(万元),192839,206982,199034,198953,195047,197801,201237,190411,139039,118112,108050,92363,81922,57458,45517, 
 购买商品、接受劳务支付的现金(万元),74367,76212,71796,79856,79347,78623,81824,79090,55950,42716,42537,37143,32451,22214,19628, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),71583,67298,64782,55421,56586,45879,42926,38078,32243,27617,26509,19977,16169,13296,10369, 
 支付的各项税费(万元),12191,13793,15539,17099,16902,17430,18271,16502,12363,11370,10116,9714,8218,5518,4563, 
 支付的其他与经营活动有关的现金(万元),26700,27307,25243,22437,24222,35297,30952,27010,19879,16740,16936,13750,11326,6974,4112, 
 经营活动现金流出小计(万元),184841,184610,177360,174814,177057,177229,173973,160680,120435,98443,96099,80583,68164,48001,38673, 
 经营活动产生的现金流量净额(万元),7998,22372,21674,24139,17990,20572,27264,29731,18604,19669,11951,11780,13758,9457,6845, 
 收回投资所收到的现金(万元),--,0,--,--,--,--,--,--,--,--,0,0,274,0,432, 
 取得投资收益所收到的现金(万元),8,1982,1883,1680,2193,1484,1215,865,681,803,588,473,170,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,35,64,10,31,8,26,211,53,5,44,1591,179,6,35, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),71373,128641,82530,90893,91750,7805,1,--,--,--,0,959,2400,3837,1625, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),71384,130658,84477,92583,93974,9297,1242,1076,735,808,632,3023,3023,3843,2092, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4911,3935,6410,5807,3168,14823,5662,6272,14952,5274,19288,10281,18121,1336,10418, 
 投资所支付的现金(万元),--,0,--,--,--,15,10,--,195,--,0,0,0,2085,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,--,500,2258,2420,878,692,12066,--,0,88,5615,3600,61, 
 支付的其他与投资活动有关的现金(万元),69600,127050,81090,88930,91744,1300,6584,--,--,313,0,0,0,5374,300, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),74511,130985,87500,95237,97170,18558,13133,6964,27213,5587,19288,10370,23736,12395,10780, 
 投资活动产生的现金流量净额(万元),-3127,-327,-3023,-2654,-3196,-9260,-11891,-5888,-26479,-4778,-18656,-7347,-20713,-8551,-8688, 
 吸收投资收到的现金(万元),--,0,50,49,33824,347,270,--,--,--,360,39634,6645,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,50,49,--,347,270,--,--,--,--,0,3045,0,0, 
 取得借款收到的现金(万元),--,0,--,--,4500,--,1000,31400,28500,29000,28500,23000,10000,6800,9700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,120,541,49,49,128,--,--,101,255,510,779,10100,5000,8300, 
 筹资活动现金流入小计(万元),0,120,591,98,38373,475,1270,31400,28601,29255,29370,63413,26745,11800,18000, 
 偿还债务支付的现金(万元),--,0,--,--,8200,1100,3100,44500,19500,34500,32000,14900,9400,4900,10300, 
 分配股利、利润或偿付利息所支付的现金(万元),8399,8707,7823,7456,7688,8657,9761,9095,7948,7422,6798,2208,7388,1466,3095, 
 其中：子公司支付给少数股东的股利、利润(万元),379,1303,1037,1225,1381,1346,849,724,442,349,--,0,76,52,0, 
