 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),311507,189901,175153,223214,185063,208428,187661,169184,164635,121393,111359,98369,94949, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,0,1148, 
 收到的其他与经营活动有关的现金(万元),7210,8868,15733,5337,1803,656,1747,291,875,4677,1980,15240,6046, 
 经营活动现金流入小计(万元),318717,198769,190886,228550,186865,209084,189408,169475,165509,126070,113339,113608,102144, 
 购买商品、接受劳务支付的现金(万元),215001,127088,98827,162539,139273,169809,146233,139275,130730,91909,93106,79524,72059, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),70775,41547,36412,19621,8956,8484,8905,8014,6139,5698,5724,5033,3668, 
 支付的各项税费(万元),13179,11441,19949,16683,11091,11973,9457,11302,7967,6127,5823,4815,4570, 
 支付的其他与经营活动有关的现金(万元),28693,14376,20853,15641,8005,6577,7139,6869,7052,10084,6305,8572,7704, 
 经营活动现金流出小计(万元),327649,194453,176041,214484,167326,196843,171734,165460,151888,113819,110959,97944,88001, 
 经营活动产生的现金流量净额(万元),-8931,4316,14845,14066,19540,12241,17674,4015,13621,12251,2380,15664,14143, 
 收回投资所收到的现金(万元),3900,--,--,109,7000,--,--,--,--,--,560,0,4510, 
 取得投资收益所收到的现金(万元),416,--,5358,50,118,50,50,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),39,--,--,15,--,20,380,2374,476,662,175,1834,169, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,70294,43588,--,--,--,--,1300,2689,--,0,0, 
 收到的其他与投资活动有关的现金(万元),22400,6615,104,86,1181,--,--,--,--,--,--,0,0, 
