 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),46172,32976,26116,21290,18982,14287, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),998,391,332,338,428,925, 
 经营活动现金流入小计(万元),47170,33366,26448,21628,19410,15212, 
 购买商品、接受劳务支付的现金(万元),31014,17535,14364,9153,10047,7958, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7490,6381,5276,4521,3860,3367, 
 支付的各项税费(万元),2621,1926,2420,2310,1313,817, 
 支付的其他与经营活动有关的现金(万元),2373,2084,2135,1749,1927,1864, 
 经营活动现金流出小计(万元),43498,27926,24195,17733,17147,14007, 
 经营活动产生的现金流量净额(万元),3672,5440,2252,3895,2263,1205, 
 收回投资所收到的现金(万元),16710,25410,22580,2600,1,100, 
 取得投资收益所收到的现金(万元),160,136,98,24,--,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,0,2,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1551,395,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16870,25546,24230,3020,2,101, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1719,3349,4573,163,150,62, 
 投资所支付的现金(万元),16727,25455,22624,3161,--,16, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18445,28804,27197,3323,150,78, 
 投资活动产生的现金流量净额(万元),-1575,-3258,-2968,-303,-148,22, 
 吸收投资收到的现金(万元),--,31,8588,2798,53,830, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,31,--,--,25,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,31,8588,2798,53,830, 
 偿还债务支付的现金(万元),--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),0,1332,2474,2740,443,1397, 
 其中：子公司支付给少数股东的股利、利润(万元),0,--,94,27,--,223, 
 支付其他与筹资活动有关的现金(万元),79,205,66,38,16,32, 
 筹资活动现金流出小计(万元),79,1537,2540,2778,459,1429, 
 筹资活动产生的现金流量净额(万元),-79,-1505,6048,19,-407,-599, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2018,677,5333,3611,1708,628, 
 加:期初现金及现金等价物余额(万元),13335,12658,7326,3715,2006,1378, 
 期末现金及现金等价物余额(万元),15353,13335,12658,7326,3715,2006, 
 净利润(万元),6568,4674,3359,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),174,84,49,--,--,--, 
