 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),426373,336070,195694,138420,76573,34194,14057,15478,12457,9300,4853,1963, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),17036,13887,5196,5888,2815,2264,838,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),11476,26622,24883,1327,1009,1122,694,972,256,293,42,17, 
 经营活动现金流入小计(万元),454885,376579,225772,145634,80397,37579,15589,16450,12713,9593,4895,1980, 
 购买商品、接受劳务支付的现金(万元),258989,218226,155168,83944,51010,23629,11194,4590,3673,2812,1799,747, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),75415,44894,31944,26870,16553,9808,4982,2784,2242,1592,951,390, 
 支付的各项税费(万元),28643,20627,8905,4027,3080,1510,1422,2169,1656,991,401,181, 
 支付的其他与经营活动有关的现金(万元),30926,19141,14643,9578,8555,5734,4850,3199,1300,944,531,262, 
 经营活动现金流出小计(万元),393974,302888,210659,124419,79198,40681,22449,12743,8871,6339,3681,1579, 
 经营活动产生的现金流量净额(万元),60911,73691,15113,21216,1199,-3102,-6859,3708,3842,3254,1214,401, 
 收回投资所收到的现金(万元),5700,100000,32000,17510,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),60,375,85,163,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),29,104,4,28,5,34,3,10,3,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,744,122,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
