 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),258569,206683,175610,128670,108596,45595,71130,47430,32229,37810,27402, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5881,2923,744,610,795,836,1166,1085,346,23,1387, 
 收到的其他与经营活动有关的现金(万元),9180,9343,30965,2911,7294,4122,2046,1087,995,939,790, 
 经营活动现金流入小计(万元),273629,218949,207319,132191,116685,50553,74342,49602,33570,38772,29579, 
 购买商品、接受劳务支付的现金(万元),170139,169703,115728,69374,72255,37109,62528,55181,22293,24443,26448, 
 客户贷款及垫款净增加额(万元),168,32019,14744,6016,13947,3000,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),30838,21021,17630,14196,9832,6582,5255,4080,3019,1860,1408, 
 支付的各项税费(万元),19318,11354,12641,10526,4712,2805,3352,1582,1368,2347,323, 
 支付的其他与经营活动有关的现金(万元),24116,21084,28482,18257,11395,11916,6756,2756,2503,1463,2427, 
 经营活动现金流出小计(万元),244580,255181,189225,118368,112141,61411,77891,63600,29183,30112,30606, 
 经营活动产生的现金流量净额(万元),29049,-36232,18095,13823,4544,-10859,-3549,-13998,4387,8659,-1027, 
 收回投资所收到的现金(万元),5944,--,--,--,--,20,--,--,33,--,--, 
 取得投资收益所收到的现金(万元),--,299,299,--,--,1014,612,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),55,31,32,33,10,1,--,1,0,18,4, 
 处置子公司及其他营业单位收到的现金净额(万元),1035,--,--,36,--,--,117,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2390,1275,500,1206,500,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9423,1605,831,1275,510,1035,729,1,33,18,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31998,28195,9469,6342,10473,6595,3895,1816,4425,1872,1489, 
 投资所支付的现金(万元),4918,24655,5139,--,--,--,--,--,32,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,15236,--,26921,--,--,3524,--,--,470,--, 
 支付的其他与投资活动有关的现金(万元),5961,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),42877,68085,14608,33263,10473,6595,7418,1816,4457,2342,1489, 
 投资活动产生的现金流量净额(万元),-33454,-66480,-13777,-31988,-9963,-5560,-6690,-1816,-4424,-2324,-1485, 
 吸收投资收到的现金(万元),192,21619,117512,200,1180,2762,--,41190,--,--,400, 
 其中：子公司吸收少数股东投资收到的现金(万元),192,21277,339,200,1166,1482,--,--,--,--,--, 
 取得借款收到的现金(万元),140427,256367,110076,94541,60100,52996,38915,15996,4000,5584,10132, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),89077,44329,12045,8083,2206,1689,5093,300,--,--,--, 
 筹资活动现金流入小计(万元),229697,322315,239633,102824,63486,57448,44008,57486,4000,5584,10532, 
 偿还债务支付的现金(万元),221517,137207,95082,70594,43930,39542,27729,8660,2790,5043,7775, 
 分配股利、利润或偿付利息所支付的现金(万元),13331,12196,7121,6629,4405,3253,2088,639,320,186,239, 
