 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),189592,162661,137992,129802,136704,135322,112582,102388, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,215,60,2,5,6,104, 
 收到的其他与经营活动有关的现金(万元),4560,4992,3425,7651,3828,5241,2824,1852, 
 经营活动现金流入小计(万元),194152,167653,141631,137514,140533,140568,115413,104344, 
 购买商品、接受劳务支付的现金(万元),95492,59128,38853,43736,48367,42536,43849,43144, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),44498,38491,32597,30960,27219,25014,20249,13693, 
 支付的各项税费(万元),18930,17505,19491,21111,19970,18290,18776,14734, 
 支付的其他与经营活动有关的现金(万元),25722,20786,16741,15222,23637,18969,16083,12823, 
 经营活动现金流出小计(万元),184642,135911,107683,111030,119193,104809,98957,84394, 
 经营活动产生的现金流量净额(万元),9510,31742,33948,26485,21340,35759,16456,19950, 
 收回投资所收到的现金(万元),255,--,640,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),8937,3435,849,1400,979,623,642,110, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),161,70,51,103,1,2,2,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),283982,360110,121065,47405,38610,14000,--,1000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),293335,363614,122606,48908,39590,14625,644,1126, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7896,6303,6728,17258,25240,22083,7406,5253, 
 投资所支付的现金(万元),15687,9900,--,--,--,--,--,1600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7803,--,--,--,1019,--,--,--, 
 支付的其他与投资活动有关的现金(万元),249249,452237,134560,58924,31125,11800,12500,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),280635,468440,141288,76182,57384,33883,19906,6853, 
 投资活动产生的现金流量净额(万元),12701,-104826,-18682,-27274,-17794,-19259,-19262,-5727, 
 吸收投资收到的现金(万元),950,117550,--,--,--,--,405,330, 
 其中：子公司吸收少数股东投资收到的现金(万元),950,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,13100,43500,2990,--,--,50, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),950,117550,13100,43500,2990,0,405,380, 
 偿还债务支付的现金(万元),1500,6600,13500,36500,2990,--,--,1550, 
 分配股利、利润或偿付利息所支付的现金(万元),14609,13190,8364,12224,11444,6159,8080,4, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),351,884,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),16460,20674,21864,48724,14434,6159,8080,1554, 
 筹资活动产生的现金流量净额(万元),-15510,96877,-8764,-5224,-11444,-6159,-7675,-1174, 
 汇率变动对现金及现金等价物的影响(万元),45,-45,45,25,-4,--,--,2, 
 现金及现金等价物净增加额(万元),6745,23748,6547,-5988,-7902,10341,-10481,13050, 
 加:期初现金及现金等价物余额(万元),34710,10962,4414,10403,18304,7963,18444,5393, 
