 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,174503,--,--,0,0,22087,55093, 
 收取利息、手续费及佣金的现金(万元),331258,330028,241285,446265,204554,138598,99983,120762,146723,158437,87669,134377, 
 拆入资金净增加额(万元),285000,80000,108500,7000,135500,49000,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),626758,--,810175,--,--,--,40328,--,0,0,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),666535,293412,88214,406711,54532,14554,2345,10475,906,583006,59922,513091, 
 经营活动现金流入小计(万元),2054844,1191997,1461984,1237323,903906,376656,143287,161475,147629,741444,169677,702560, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),119805,97420,41157,76675,20807,21166,10443,16808,16587,15944,13441,19817, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),96964,98051,91865,75569,58559,49948,46530,53357,41262,28375,17972,15910, 
 支付的各项税费(万元),20177,30970,40918,72010,27826,15320,9102,16918,27232,23708,30760,37845, 
 支付的其他与经营活动有关的现金(万元),576269,479836,163723,54996,87003,205307,124367,463766,102564,39318,330428,71970, 
 经营活动现金流出小计(万元),2433385,1251201,1553311,875188,678639,620398,388508,628965,225436,140351,392602,145540, 
 经营活动产生的现金流量净额(万元),-378540,-59203,-91327,362136,225267,-243742,-245221,-467491,-77806,601093,-222924,557020, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,5201, 
 取得投资收益所收到的现金(万元),1060,--,1977,2405,5414,529,7151,698,1983,435,0,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),298,272,73,624,2108,53,64,40,0,60,3513,2953, 
 处置子公司及其他营业单位收到的现金净额(万元),17987,--,--,--,--,109320,--,--,0,0,0,--, 
 收到的其他与投资活动有关的现金(万元),20000,17000,780,2160,45852,45807,200718,1367,76576,5000,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流入小计(万元),39345,17272,2830,5189,53373,155710,207933,2105,78560,5494,3513,8155, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7759,13464,5814,9341,6399,11243,4891,5696,6643,13631,5064,4989, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,2510,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5200,1000,--,--,2500,--,--,--,0,0,0,-2657, 
 支付的其他与投资活动有关的现金(万元),10000,20000,--,17780,2160,46943,29807,200718,1367,76576,5000,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流出小计(万元),22959,34464,5814,27121,11059,58186,34698,206415,8009,90207,12574,2332, 
 投资活动产生的现金流量净额(万元),16386,-17192,-2985,-21932,42314,97524,173235,-204310,70551,-84713,-9061,5823, 
 吸收投资收到的现金(万元),--,--,8006,390368,11000,10000,--,--,300313,33300,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,8006,5050,11000,10000,--,--,0,33300,0,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 发行债券收到的现金(万元),2293125,1960788,--,700000,198971,98406,--,--,0,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,1854750,1710307,79338,--,--,--,0,0,0,--, 
 筹资活动现金流入小计(万元),2293125,1960788,1862756,2800675,289309,108406,0,0,300313,33300,0,--, 
 偿还债务支付的现金(万元),100000,170000,932297,300000,--,--,--,--,0,0,0,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1989834,1741270,109356,32319,25644,11999,11999,35997,30000,0,0,--, 
 其中：子公司支付给少数股东的股利、利润(万元),385,6037,3367,--,--,--,--,--,0,0,0,--, 
 支付其他与筹资活动有关的现金(万元),1506,--,1738448,1451527,43,43,43,12,8,0,0,--, 
 筹资活动现金流出小计(万元),2091340,1911270,2780101,1783846,25688,12042,12042,36009,30008,0,0,--, 
 筹资活动产生的现金流量净额(万元),201785,49518,-917345,1016829,263621,96363,-12042,-36009,270305,33300,0,--, 
 汇率变动对现金及现金等价物的影响(万元),3545,-2682,75,118,14,-65,-4,-106,-58,1444,-110,-107, 
 现金及现金等价物净增加额(万元),-156825,-29560,-1011582,1357150,531217,-49920,-84031,-707916,262992,551124,-232094,562735, 
 加:期初现金及现金等价物余额(万元),1642214,1671773,2683355,1326205,794988,756248,840279,1548195,1285204,734080,966174,403439, 
 期末现金及现金等价物余额(万元),1485388,1642214,1671773,2683355,1326205,706328,756248,840279,1548195,1285204,734080,966174, 
 净利润(万元),21924,44239,52758,148137,58640,24584,14340,19367,43903,62439,27680,83463, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 资产减值准备(万元),9561,16362,1350,383,455,576,811,--,-29,-1805,0,1801, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4321,3618,3455,3911,4729,4239,4185,3988,3591,2355,2204,2191, 
 无形资产摊销(万元),3207,3127,2496,1867,1448,1067,866,827,638,420,432,197, 
 长期待摊费用摊销(万元),1548,1466,1789,2228,2351,2512,2553,2240,1775,1242,965,910, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),34,-47,3,119,-653,7,12,48,28,13,520,-1171, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 公允价值变动损失(万元),14924,-2030,12832,-8016,-1142,522,-462,-490,998,-49,14347,-14355, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 财务费用(万元),47557,30085,37683,53498,4298,424,-4484,-3449,-94,-434,0,--, 
 投资损失(万元),-10879,--,--,--,--,--,--,--,0,-1,0,-2125, 
 递延所得税资产减少(万元),-4498,-144,-3446,1657,1070,-348,2862,-322,-1875,-1938,79,3177, 
 递延所得税负债增加(万元),--,--,-1238,2861,-1180,666,--,--,-12,12,-3587,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 经营性应收项目的减少(万元),-765163,-379167,-988445,-679315,-506480,-226002,-226732,-430037,-89715,-56869,80976,-71234, 
 经营性应付项目的增加(万元),298971,223006,789539,834930,661745,-52054,-39174,-59770,-37074,597151,-346650,554059, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,--, 
 其他(万元),--,--,--,--,--,--,--,--,0,0,110,107, 
 经营活动产生现金流量净额(万元),-378540,-59203,-91327,362136,225267,-243742,-245221,-467491,-77806,601093,-222924,557020, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,0,0,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,158,0,0,--, 
 现金的期末余额(万元),1485388,1642214,1671773,2683355,1326205,706328,756248,840279,1548195,1285204,734080,966174, 
