 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),83918,80458,95214,66577,60248,44597,41815,37817,33705,20467,18052, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,38,98, 
 收到的其他与经营活动有关的现金(万元),2247,508,229,186,111,115,107,133,926,71,8, 
 经营活动现金流入小计(万元),86164,80966,95443,66763,60359,44712,41921,37950,34632,20576,18158, 
 购买商品、接受劳务支付的现金(万元),52348,53665,51836,40522,42406,30519,26295,25049,23587,13389,15703, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17380,15878,14181,11273,5660,4386,4017,3018,2050,1164,647, 
 支付的各项税费(万元),5626,6794,8525,5235,5273,3912,3886,3652,3108,2186,1703, 
 支付的其他与经营活动有关的现金(万元),2200,1711,1895,1904,1708,842,561,540,413,256,168, 
 经营活动现金流出小计(万元),77554,78048,76437,58934,55047,39659,34760,32260,29159,16995,18220, 
 经营活动产生的现金流量净额(万元),8610,2918,19006,7828,5312,5054,7162,5690,5473,3582,-62, 
 收回投资所收到的现金(万元),--,--,--,5770,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),764,175,190,1176,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),187,37,91,58,1,36,5,15,0,23,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5000,38900,24049,24215,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
