 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),57847,58085,63090,53222,61031,61903,61239,59116,51305,28591,34870,36400,35881,21105,22361, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),1846,2612,2253,1959,1771,1527,2689,2386,1339,1162,1163,1836,750,57,93, 
 收到的其他与经营活动有关的现金(万元),5256,4619,4021,5114,7112,7089,7778,6383,1573,478,767,706,819,407,1103, 
 经营活动现金流入小计(万元),64950,65316,69364,60295,69913,70519,71706,67884,54217,30231,36800,38941,37450,21569,23557, 
 购买商品、接受劳务支付的现金(万元),43284,34114,38403,39497,42101,43205,41166,55318,31299,20748,25996,32561,28827,17209,16296, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6163,6114,5595,5449,5045,4736,3713,3747,2373,1659,1443,1268,1235,983,717, 
 支付的各项税费(万元),3412,4703,6136,4377,3867,4134,6070,2525,2149,908,1133,1676,1620,371,1256, 
 支付的其他与经营活动有关的现金(万元),8463,5598,5335,6934,7005,10390,11116,7248,1767,1788,1843,2288,1771,1717,1774, 
 经营活动现金流出小计(万元),61322,50529,55468,56257,58019,62464,62066,68838,37588,25102,30415,37793,33452,20280,20043, 
 经营活动产生的现金流量净额(万元),3627,14787,13896,4039,11894,8055,9641,-953,16630,5129,6385,1148,3998,1289,3514, 
 收回投资所收到的现金(万元),84259,135810,114985,172265,113616,50000,--,1058,2500,--,100,0,0,0,5, 
 取得投资收益所收到的现金(万元),3765,1381,3251,14245,5934,721,516,516,322,--,4,0,0,0,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,38,26,19,91,132,150,2385,217,19,5,22,103,38,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,44,6462,--,--,6175,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),972,11172,2550,31779,29789,984,250,358,3408,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流入小计(万元),89013,148401,120811,218308,149475,58298,916,4317,12622,19,109,22,103,38,16, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3868,3600,3164,3744,13284,6306,2302,4061,7162,980,4981,2366,1753,3554,4553, 
 投资所支付的现金(万元),87109,147560,114134,196637,128600,60000,--,--,--,--,--,100,0,211,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,100,117,--,--,9747,--,--,--,4297,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,19216,21857,19817,27394,--,--,416,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流出小计(万元),90977,151160,136514,222338,161818,93700,2302,13808,7579,980,4981,6762,1753,3765,4553, 
 投资活动产生的现金流量净额(万元),-1964,-2758,-15703,-4029,-12344,-35402,-1386,-9491,5043,-961,-4872,-6740,-1650,-3727,-4537, 
 吸收投资收到的现金(万元),--,--,--,--,--,30100,--,--,--,--,--,14041,0,100,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,100,--,--,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),1893,8000,20420,94,1178,1813,4590,17522,17568,19794,27047,17233,21212,16307,18386, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,95,--,--,390,--,1222,3653,305,1290,--,0,0,0,0, 
 筹资活动现金流入小计(万元),1893,8095,20420,94,1569,31913,5812,21175,17873,21084,27047,31274,21212,16407,18386, 
 偿还债务支付的现金(万元),2024,16500,11973,405,1767,1072,10169,15569,22225,22120,28175,21846,18403,14613,15020, 
 分配股利、利润或偿付利息所支付的现金(万元),2683,2708,2626,3555,3585,2835,3309,2449,172,1400,1824,781,1870,571,973, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,152,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,849,455,3562,1680,305,1290,380,0,2,0, 
 筹资活动现金流出小计(万元),4707,19208,14599,3960,5352,4757,13934,21580,24077,23825,31288,23008,20273,15186,15993, 
 筹资活动产生的现金流量净额(万元),-2813,-11114,5821,-3867,-3783,27156,-8122,-405,-6204,-2741,-4241,8267,939,1221,2393, 
 汇率变动对现金及现金等价物的影响(万元),-0,-161,-27,113,15,-136,-84,-8,-40,24,-25,-88,-66,-24,-8, 
 现金及现金等价物净增加额(万元),-1150,754,3987,-3744,-4217,-327,49,-10858,15428,1451,-2754,2587,3222,-1242,1362, 
 加:期初现金及现金等价物余额(万元),8625,7870,3884,7628,11845,12172,12124,22981,7553,6102,8856,6269,3047,4289,2927, 
 期末现金及现金等价物余额(万元),7475,8625,7870,3884,7628,11845,12172,12124,22981,7553,6102,8856,6269,3047,4289, 
 净利润(万元),9326,9482,10044,12476,11742,8121,11509,7049,4027,1136,723,2093,2295,1235,2894, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,-2,0,16,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 资产减值准备(万元),2595,1880,1941,4191,1717,1617,1793,2032,306,492,239,99,-22,62,39, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3260,3182,2868,2809,2401,2144,2032,2362,1842,1596,1378,1463,1432,1065,1018, 
 无形资产摊销(万元),784,782,737,710,576,555,519,491,200,44,44,44,7,7,7, 
 长期待摊费用摊销(万元),52,58,39,96,44,55,25,7,0,--,--,0,20,122,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,-3,-4,34,-64,-110,172,288,-181,7,-1,10,-27,-1,-2, 
 固定资产报废损失(万元),9,20,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 财务费用(万元),-135,401,680,-113,-559,-31,326,219,196,331,826,875,728,596,450, 
 投资损失(万元),-4738,-3409,-4291,-14389,-6998,1062,-516,-929,-1101,0,-4,0,0,40,7, 
 递延所得税资产减少(万元),-57,-116,-74,-161,-56,-191,-114,-195,-169,-208,12,14,-4,-25,-13, 
 递延所得税负债增加(万元),-1378,-1544,-295,132,156,4634,-20,-262,-34,--,0,0,0,0,0, 
 存货的减少(万元),-5065,17,-268,-646,-944,-2666,-1268,-1061,2621,1536,95,-889,-650,-1826,-18, 
 经营性应收项目的减少(万元),1551,-5793,2852,-6360,3329,-3622,-119,-6879,-3649,-1027,2231,-720,-414,-2663,-68, 
 经营性应付项目的增加(万元),-2953,9832,-560,5030,550,-3513,-4438,-4076,12571,1222,784,-1904,633,2663,-798, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 其他(万元),377,--,227,228,--,--,--,--,--,0,59,0,0,0,0, 
 经营活动产生现金流量净额(万元),3627,14787,13896,4039,11894,8055,9641,-953,16630,5129,6385,1148,3998,1289,3514, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金的期末余额(万元),7475,8625,7870,3884,7628,11845,12172,12124,22981,7553,6102,8856,6269,3047,4289, 
 现金的期初余额(万元),8625,7870,3884,7628,11845,12172,12124,22981,7553,6102,8856,6269,3047,4289,2927, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-1150,754,3987,-3744,-4217,-327,49,-10858,15428,1451,-2754,2587,3222,-1242,1362, 

