 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),68622,57928,62085,48448,63040,31216,42452, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7689,1886,791,725,818,17188,1215, 
 经营活动现金流入小计(万元),76311,59814,62876,49173,63857,48405,43668, 
 购买商品、接受劳务支付的现金(万元),36859,19963,23067,10766,13021,8939,13161, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26249,26297,20773,16449,19176,15650,12389, 
 支付的各项税费(万元),10842,11266,10592,9575,10603,9686,10512, 
 支付的其他与经营活动有关的现金(万元),3924,3062,2993,2151,2418,18123,3048, 
 经营活动现金流出小计(万元),77875,60587,57425,38942,45218,52398,39111, 
 经营活动产生的现金流量净额(万元),-1564,-774,5451,10231,18640,-3994,4557, 
 收回投资所收到的现金(万元),225500,176000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2046,1613,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,43,40,18,6,64,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),144,110,32,205,193,25,44, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),227705,177766,72,224,198,88,60, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),28838,12768,5393,4441,6288,3630,10082, 
 投资所支付的现金(万元),222500,182500,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),251338,195268,5393,4441,6288,3630,10082, 
 投资活动产生的现金流量净额(万元),-23634,-17502,-5321,-4218,-6089,-3542,-10022, 
 吸收投资收到的现金(万元),--,79603,--,--,--,--,6000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),65890,43900,54300,58680,58333,63700,40090, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),65890,123503,54300,58680,58333,63700,46090, 
 偿还债务支付的现金(万元),41800,44400,56190,56290,66333,52990,36600, 
 分配股利、利润或偿付利息所支付的现金(万元),6272,1755,1918,2436,5390,3144,2720, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),12,1454,6,14,48,115,44, 
 筹资活动现金流出小计(万元),48084,47609,58114,58740,71771,56249,39364, 
 筹资活动产生的现金流量净额(万元),17806,75893,-3814,-60,-13438,7451,6726, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-7392,57617,-3684,5953,-888,-84,1261, 
 加:期初现金及现金等价物余额(万元),60435,2818,6502,549,1437,1520,260, 
 期末现金及现金等价物余额(万元),53044,60435,2818,6502,549,1437,1520, 
 净利润(万元),7827,12723,14837,7717,8831,12249,9226, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),3949,2120,661,-261,582,105,47, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),14344,13763,9717,8734,6457,4816,3902, 
 无形资产摊销(万元),608,322,262,226,223,207,129, 
 长期待摊费用摊销(万元),2050,1286,611,72,67,94,77, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-22,21,1,10,16,-100,18, 
 固定资产报废损失(万元),2,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),2302,2071,2235,2977,4410,3963,3693, 
 投资损失(万元),-2046,-1613,--,--,--,--,--, 
 递延所得税资产减少(万元),-421,-166,-256,65,-346,-155,-192, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),705,-3611,-13080,6507,-228,-1638,-3256, 
 经营性应收项目的减少(万元),-37822,-23902,-21825,-14424,-4829,-23446,-10567, 
 经营性应付项目的增加(万元),6961,-3788,12289,-1391,3457,-89,1480, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-1564,-774,5451,10231,18640,-3994,4557, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),53044,60435,2818,6502,549,1437,1520, 
 现金的期初余额(万元),60435,2818,6502,549,1437,1520,260, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7392,57617,-3684,5953,-888,-84,1261, 

