 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),1682606,852432,497290,386081,437972,332113,340134,320834,268114,156008,191416, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),15780,9210,3750,16513,11005,9468,8156,642,1117,524,743, 
 收到的其他与经营活动有关的现金(万元),26935,14651,11367,17196,12863,2490,5108,5302,1606,2019,2432, 
 经营活动现金流入小计(万元),1725322,876293,512406,419789,461840,344071,353398,326778,270838,158551,194592, 
 购买商品、接受劳务支付的现金(万元),1358212,928819,351854,395577,453768,354903,268743,269747,231205,130278,178641, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),52439,31572,24739,26248,21773,18136,14631,12191,8693,6037,7851, 
 支付的各项税费(万元),49369,33618,8194,17795,17610,12576,10635,12487,4407,3218,5639, 
 支付的其他与经营活动有关的现金(万元),83047,61736,30368,25335,40653,17790,18753,17016,15763,10701,11368, 
 经营活动现金流出小计(万元),1543067,1055746,415154,464956,533803,403405,312762,311441,260068,150234,203498, 
 经营活动产生的现金流量净额(万元),182255,-179453,97252,-45166,-71963,-59335,40635,15337,10770,8317,-8907, 
 收回投资所收到的现金(万元),15789,432,22533,--,--,--,--,--,2477,62,706, 
 取得投资收益所收到的现金(万元),4032,3499,--,961,2582,18,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12569,190,531,85,46,40,104,151,1661,1333,391, 
 处置子公司及其他营业单位收到的现金净额(万元),5481,--,--,--,45187,--,--,10019,--,--,--, 
 收到的其他与投资活动有关的现金(万元),3146,5324,3444,2438,12304,173,1373,452,438,404,321, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41016,9446,26507,3484,60120,232,1477,10623,4576,1799,1418, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),149448,63958,32349,87093,94832,87619,66304,43458,19206,5298,25423, 
 投资所支付的现金(万元),50034,37682,17829,944,--,--,1751,211,4714,8309,1120, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5459,11817,--,--,--,--,--,--,--,--,16752, 
 支付的其他与投资活动有关的现金(万元),5316,14941,2069,1804,10473,798,2230,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),210257,128398,52247,89841,105305,88417,70285,43669,23920,13607,43295, 
 投资活动产生的现金流量净额(万元),-169241,-118953,-25740,-86358,-45185,-88185,-68808,-33046,-19344,-11808,-41878, 
 吸收投资收到的现金(万元),22169,--,179959,38907,--,--,--,18529,19000,--,19104, 
 其中：子公司吸收少数股东投资收到的现金(万元),22169,--,--,--,--,--,--,--,--,--,254, 
 取得借款收到的现金(万元),1138162,894503,732589,729829,566589,406064,195010,252705,204133,207490,135480, 
 发行债券收到的现金(万元),111284,--,--,65000,25000,25000,25000,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),77535,273181,195944,156890,123628,11280,16230,4249,1442,6001,16433, 
 筹资活动现金流入小计(万元),1349150,1167684,1108492,990627,715217,442344,236240,275483,224574,213491,171017, 
 偿还债务支付的现金(万元),1147311,707209,901111,624142,511949,294447,204835,231183,174868,179877,90728, 
 分配股利、利润或偿付利息所支付的现金(万元),57980,18784,26575,28214,19285,11346,6656,6059,4417,4007,4350, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),116534,147569,157249,180180,69939,4334,12211,5001,7362,19355,12233, 
 筹资活动现金流出小计(万元),1321825,873563,1084936,832536,601173,310127,223702,242243,186647,203239,107311, 
 筹资活动产生的现金流量净额(万元),27324,294121,23557,158091,114044,132217,12538,33240,37928,10252,63707, 
 汇率变动对现金及现金等价物的影响(万元),-5762,-1590,-6435,2931,263,-3086,-669,-1829,346,-3,-427, 
 现金及现金等价物净增加额(万元),34576,-5875,88634,29497,-2841,-18389,-16303,13701,29699,6758,12496, 
 加:期初现金及现金等价物余额(万元),148396,154270,65636,36139,38980,57369,73672,59971,30271,23513,11018, 
 期末现金及现金等价物余额(万元),182972,148396,154270,65636,36139,38980,57369,73672,59971,30271,23513, 
 净利润(万元),152467,188564,5811,-25406,14144,12003,16048,17435,15912,10082,5809, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),70404,12931,775,12158,2978,737,1208,1472,953,808,5182, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),36286,29680,22239,18069,11729,8173,6499,4400,3476,2848,2016, 
 无形资产摊销(万元),4961,1057,436,1515,1661,1040,293,170,53,59,46, 
 长期待摊费用摊销(万元),747,973,403,585,461,220,125,68,6,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-367,151,127,32,225,73,-2,-48,-536,65,207, 
 固定资产报废损失(万元),864,4076,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-1676,1967,-2559,1121,1443,-813,-155,96,-707,734,63, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),45706,24333,30317,26538,17920,9278,6238,4464,3107,3659,5455, 
 投资损失(万元),1899,-3488,4814,-831,-10697,-18,171,-162,-526,1788,441, 
 递延所得税资产减少(万元),-7878,-3462,-1762,-7701,-3739,-377,-474,-655,284,677,-1079, 
 递延所得税负债增加(万元),2816,-443,-390,-497,967,242,68,62,55,--,-4, 
 存货的减少(万元),-156522,-273398,52117,-25183,-102160,-67952,-7229,-1004,-19694,530,-13691, 
 经营性应收项目的减少(万元),4503,-241204,-65703,-25314,-49881,-45651,8949,-13611,-3723,-4562,-18889, 
 经营性应付项目的增加(万元),27511,78500,50280,-20702,43199,23036,8005,2648,12109,-8370,9861, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),535,309,348,451,-214,673,894,--,--,--,-4324, 
 经营活动产生现金流量净额(万元),182255,-179453,97252,-45166,-71963,-59335,40635,15337,10770,8317,-8907, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),182972,148396,154270,65636,36139,38980,57369,73672,59971,30271,23513, 
 现金的期初余额(万元),148396,154270,65636,36139,38980,57369,73672,59971,30271,23513,11018, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),34576,-5875,88634,29497,-2841,-18389,-16303,13701,29699,6758,12496, 

