 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),584044,594587,761175,640939,561491,521133,520631,397147,261734,247916,238700, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),736,618,826,628,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),8054,8456,10282,11527,8759,9971,11054,7414,5666,3189,5377, 
 经营活动现金流入小计(万元),592834,603661,772283,653094,570250,531105,531685,404561,267401,251105,244078, 
 购买商品、接受劳务支付的现金(万元),516748,460987,543354,528039,415881,418480,385214,364028,249242,197691,206250, 
 客户贷款及垫款净增加额(万元),1627,1035,3598,4972,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47699,42685,44177,41210,36642,25581,19341,13934,13429,10151,7019, 
 支付的各项税费(万元),12423,16965,34090,17473,13212,11552,7812,7596,3707,3578,3559, 
 支付的其他与经营活动有关的现金(万元),46135,57387,58255,45521,33789,33092,26286,17642,13649,8216,7016, 
 经营活动现金流出小计(万元),624632,579058,683474,637215,499523,488705,438653,403200,280027,219636,223844, 
 经营活动产生的现金流量净额(万元),-31798,24603,88809,15880,70727,42400,93032,1361,-12626,31469,20233, 
 收回投资所收到的现金(万元),--,834,--,--,--,--,--,--,0,120,0, 
 取得投资收益所收到的现金(万元),6180,5380,3401,2665,1601,1206,23,--,7,28,8, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),906,1901,405,644,255,55,11,34,31,28,0, 
 处置子公司及其他营业单位收到的现金净额(万元),1086,205,2977,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),637272,293958,153056,294000,1302196,1761033,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),645444,302279,159839,297309,1304052,1762294,34,34,38,176,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25414,30932,50875,70479,56514,51417,43732,15040,10041,9032,10037, 
 投资所支付的现金(万元),--,--,12810,5262,--,--,--,--,0,60,68, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),573930,326157,219099,339100,1302196,1761033,--,--,0,0,0, 
