 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),2089552,1968309,1593064,1407520,1416142,1187665,1034501,964195,963792,677335,732165,611300,463578,346102, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 收到的税费返还(万元),13431,1146,725,5518,4336,3480,2053,2704,1467,3737,1090,239,358,0, 
 收到的其他与经营活动有关的现金(万元),53977,68742,66043,63979,35640,37468,28411,79645,49130,16610,8539,4313,2371,443, 
 经营活动现金流入小计(万元),2156960,2038197,1659831,1477017,1456118,1228613,1064964,1046543,1014390,697682,741794,615852,466307,346545, 
 购买商品、接受劳务支付的现金(万元),1878289,1787256,1384505,1150655,1220614,1054543,931034,870875,859338,598686,684668,655518,417197,317334, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0, 
 支付给职工以及为职工支付的现金(万元),101329,91302,77407,56341,48004,40943,32626,25113,22338,14222,13271,9433,6590,4382, 
 支付的各项税费(万元),47243,60019,52494,53254,45753,34043,41104,30073,21376,15043,20901,14439,8982,6115, 
 支付的其他与经营活动有关的现金(万元),91066,78441,67324,64778,41333,34789,40182,73176,53886,32975,33909,21490,9220,8710, 
