 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),225898,271194,402601,22670,26124,24782,20913,28048,23875,17856,19117,17366,17147,11601,9292, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),234,229,374,--,--,136,180,55,8,56,1762,267,0,0,0, 
 收到的其他与经营活动有关的现金(万元),11343,23954,5190,880,501,2454,1819,2724,1552,338,481,151,923,45,34, 
 经营活动现金流入小计(万元),237475,295377,408165,23550,26626,27371,22912,30827,25436,18250,21360,17785,18071,11646,9326, 
 购买商品、接受劳务支付的现金(万元),124763,326019,271267,10888,8424,13001,7658,16329,9578,5667,8270,5833,10098,7146,5324, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),19221,17895,10136,6478,7628,7342,7604,8532,5487,3417,3213,2239,1211,1138,1221, 
 支付的各项税费(万元),56050,110830,52918,2360,3409,1145,1461,5909,4383,2166,3960,5051,3707,990,890, 
 支付的其他与经营活动有关的现金(万元),23296,35197,12658,4230,2929,5503,2377,3827,1492,1606,2084,1957,1365,785,803, 
 经营活动现金流出小计(万元),223330,489941,346980,23956,22390,26991,19100,34597,20940,12857,17528,15081,16381,10059,8237, 
 经营活动产生的现金流量净额(万元),14145,-194564,61186,-406,4236,380,3812,-3770,4496,5393,3832,2704,1690,1587,1088, 
 收回投资所收到的现金(万元),274591,--,--,14400,8000,--,--,200,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),25332,30,18,675,1067,622,--,--,--,--,--,0,0,1,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),200,54,7,1464,3,1,1,--,18,20,4,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),44841,178784,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,8155,44471,--,--,--,--,1040,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流入小计(万元),344964,187022,44496,16539,9070,623,1,1240,18,20,4,0,0,1,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12743,25153,51175,2045,1615,4943,11575,16118,15874,3724,13335,7522,1730,1354,1056, 
 投资所支付的现金(万元),183110,143091,6733,--,--,23076,124,--,--,--,--,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,583,--,1227,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,3280,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流出小计(万元),195853,171523,57908,2045,1615,28602,11699,17345,15874,3724,13335,7522,1730,1354,1056, 
 投资活动产生的现金流量净额(万元),149111,15499,-13412,14493,7455,-27979,-11698,-16105,-15856,-3704,-13331,-7522,-1730,-1353,-1055, 
 吸收投资收到的现金(万元),3775,4250,266693,--,--,1104,--,1855,38980,--,--,18688,1992,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),3775,4250,--,--,--,--,--,1855,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),22635,390274,595119,47052,57200,54350,15300,9800,12900,1651,13000,2200,0,0,800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),470871,263982,27514,2955,635,50,175,--,76,--,--,0,387,0,0, 
 筹资活动现金流入小计(万元),497280,658506,889325,50007,57835,55504,15475,11655,51955,1651,13000,20888,2379,0,800, 
 偿还债务支付的现金(万元),153901,316165,635137,58820,66410,24970,11800,500,12999,5000,8000,2600,400,99,715, 
 分配股利、利润或偿付利息所支付的现金(万元),33513,109976,56309,2535,2767,4482,4614,4287,1518,3964,2915,11,148,135,120, 
 其中：子公司支付给少数股东的股利、利润(万元),6000,--,--,--,80,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),538007,214576,12872,2867,2960,648,50,175,88,--,--,385,0,0,0, 
 筹资活动现金流出小计(万元),725422,640716,704318,64222,72137,30101,16464,4962,14605,8964,10915,2996,548,235,835, 
 筹资活动产生的现金流量净额(万元),-228142,17790,185007,-14215,-14302,25404,-989,6693,37351,-7313,2085,17892,1831,-235,-35, 
 汇率变动对现金及现金等价物的影响(万元),25,-20,6,0,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物净增加额(万元),-64861,-161296,232787,-128,-2611,-2195,-8875,-13182,25991,-5624,-7413,13074,1791,-0,-2, 
 加:期初现金及现金等价物余额(万元),74750,236045,3258,1576,4186,6381,15256,28438,2447,8071,15485,2411,620,620,622, 
 期末现金及现金等价物余额(万元),9889,74750,236045,1448,1576,4186,6381,15256,28438,2447,8071,15485,2411,620,620, 
 净利润(万元),-21488,156936,151984,-321,168,-3878,235,9524,8230,3780,9091,6577,3060,1127,1594, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,-65,--,0,0,0,0, 
