 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),71756,47373,32384,24022,27883,27398,39159,19984,10796,7318, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3032,1555,715,638,1056,89,940,470,141,190, 
 收到的其他与经营活动有关的现金(万元),566,824,788,2558,944,2264,405,127,563,820, 
 经营活动现金流入小计(万元),75354,49752,33887,27218,29883,29751,40504,20580,11500,8329, 
 购买商品、接受劳务支付的现金(万元),50787,31351,18953,17662,10354,19029,29754,12295,6371,2857, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13677,9211,6445,4987,4002,3208,2433,1532,967,790, 
 支付的各项税费(万元),8082,4118,2711,2410,2076,4855,2183,2030,873,727, 
 支付的其他与经营活动有关的现金(万元),8777,4828,3600,3471,2418,1541,1868,2200,1118,544, 
