 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),38436,28900,26397,22769,21891,24259,28390,27256, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,128,52,101,--,55,61,--, 
 收到的其他与经营活动有关的现金(万元),248,1138,182,89,392,363,329,130, 
 经营活动现金流入小计(万元),38683,30166,26631,22958,22283,24677,28781,27386, 
 购买商品、接受劳务支付的现金(万元),24528,18946,13714,12066,14124,13344,17050,18509, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3597,3131,2481,2131,2146,1971,1685,971, 
 支付的各项税费(万元),2896,2408,2763,2083,1909,2137,2263,2848, 
 支付的其他与经营活动有关的现金(万元),2559,2083,1569,1468,1483,1488,1587,1313, 
 经营活动现金流出小计(万元),33580,26567,20527,17749,19662,18940,22585,23642, 
 经营活动产生的现金流量净额(万元),5104,3598,6104,5209,2621,5737,6196,3744, 
 收回投资所收到的现金(万元),92600,88330,11700,--,--,--,--,9536, 
 取得投资收益所收到的现金(万元),975,1114,49,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),226,45,13,6,--,--,--,26, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,182,304,173, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),93800,89489,11763,6,0,182,304,9735, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2647,4929,1455,481,641,2087,6961,4977, 
 投资所支付的现金(万元),91600,85450,39080,--,--,--,--,9500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,15,500, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),94247,90379,40535,481,641,2087,6976,14977, 
 投资活动产生的现金流量净额(万元),-446,-890,-28772,-475,-641,-1905,-6672,-5241, 
 吸收投资收到的现金(万元),--,666,23695,--,--,--,--,4000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,5100,7480,10069,11217,7715, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,110,100,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,776,23795,5100,7480,10069,11217,11715, 
 偿还债务支付的现金(万元),--,--,3550,5050,7480,11869,10933,4100, 
 分配股利、利润或偿付利息所支付的现金(万元),3784,1620,1712,148,172,2696,751,4096, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3341,--,775,--,--,--,--,--, 
 筹资活动现金流出小计(万元),7125,1620,6037,5198,7652,14565,11683,8196, 
 筹资活动产生的现金流量净额(万元),-7125,-844,17758,-98,-172,-4496,-466,3519, 
 汇率变动对现金及现金等价物的影响(万元),20,-41,7,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2447,1824,-4902,4636,1808,-664,-942,2022, 
 加:期初现金及现金等价物余额(万元),5883,4059,8962,4326,2518,3182,4124,2102, 
 期末现金及现金等价物余额(万元),3436,5883,4059,8962,4326,2518,3182,4124, 
 净利润(万元),7340,7212,5262,4537,3089,4146,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),8,58,48,296,241,120,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2038,1598,1357,1337,1418,1241,--,--, 
 无形资产摊销(万元),97,97,97,97,96,96,--,--, 
 长期待摊费用摊销(万元),7,7,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-27,-37,-8,-6,--,--,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-20,41,79,148,172,263,--,--, 
 投资损失(万元),-935,-893,-314,--,--,--,--,--, 
 递延所得税资产减少(万元),-24,-36,1,-38,-46,27,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-920,-1329,-256,847,-786,-38,--,--, 
 经营性应收项目的减少(万元),-4788,-4269,-312,-2364,-1315,-1302,--,--, 
 经营性应付项目的增加(万元),1973,1116,340,427,-312,1601,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),355,34,-189,-72,65,-415,--,--, 
 经营活动产生现金流量净额(万元),5104,3598,6104,5209,2621,5737,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3436,5883,4059,8962,4326,2518,3182,4124, 
 现金的期初余额(万元),5883,4059,8962,4326,2518,3182,4124,2102, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2447,1824,-4902,4636,1808,-664,-942,2022, 

