 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),337236,307207,275531,241454,293657,487121,1083726,307676,249468,239203,252450,200094, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),846,1985,4188,2080,3491,1316,691,1411,1890,1652,1960,412, 
 收到的其他与经营活动有关的现金(万元),13743,9580,13669,17888,16908,21303,12708,9041,5100,3728,4057,6362, 
 经营活动现金流入小计(万元),351826,318772,293388,261423,314056,509741,1097125,318128,256458,244582,258467,206868, 
 购买商品、接受劳务支付的现金(万元),228543,189060,160818,160189,201860,389426,1067363,276580,171478,151800,191172,154010, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),30924,27352,26898,27016,28457,27487,26769,24663,19175,17692,15097,15109, 
 支付的各项税费(万元),24934,30974,21347,18015,22362,29963,26769,22761,23544,17425,12260,13788, 
 支付的其他与经营活动有关的现金(万元),16018,18227,16897,17736,19745,23023,28217,22529,22413,19074,14400,10751, 
 经营活动现金流出小计(万元),300418,265613,225959,222957,272423,469900,1149119,346533,236610,205991,232929,193658, 
 经营活动产生的现金流量净额(万元),51407,53158,67428,38466,41633,39841,-51994,-28405,19848,38592,25538,13210, 
 收回投资所收到的现金(万元),420919,296386,466340,310509,220700,90100,--,141800,45875,22320,0,925, 
 取得投资收益所收到的现金(万元),10754,5222,7053,4253,1536,642,193,991,287,100,73,348, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),983,26,119,54,82,81,132,44,14649,582,403,26, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,0,421,--,--,--,1,3793,0, 
 收到的其他与投资活动有关的现金(万元),27105,1626,2492,9598,52593,48687,1999,--,--,9053,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),459761,303260,476003,324415,274911,139931,2324,142835,60811,32055,4270,1299, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21872,14024,9484,11407,20916,17528,21392,26789,14303,16985,22080,6673, 
 投资所支付的现金(万元),410272,368308,455385,372921,285337,95100,0,154954,54446,23532,935,291, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,865,--,--,--,--,222,--,0,18775,2975, 
 支付的其他与投资活动有关的现金(万元),600,7228,5437,1258,8185,--,--,--,--,0,58,11, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),432744,389560,471170,385585,314438,112628,21392,181965,68749,40517,41849,9950, 
 投资活动产生的现金流量净额(万元),27017,-86300,4833,-61171,-39527,27302,-19068,-39130,-7938,-8462,-37579,-8651, 
 吸收投资收到的现金(万元),--,--,10154,70,259,--,2,109415,80,75,0,20, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,370,70,259,--,2,6317,--,75,0,20, 
 取得借款收到的现金(万元),2700,40000,15000,26500,20191,36693,87348,14386,13133,8724,48500,11797, 
 发行债券收到的现金(万元),--,--,--,--,--,--,29850,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1000,--,--,--,0,0,3860, 
 筹资活动现金流入小计(万元),2700,40000,25154,26570,20450,37693,117201,123801,13213,8799,48500,15677, 
 偿还债务支付的现金(万元),33592,24705,28488,12464,40772,72949,50350,8198,12361,20000,42000,4700, 
 分配股利、利润或偿付利息所支付的现金(万元),18798,16394,8561,9682,10147,20199,19815,19818,11799,6545,3062,3521, 
 其中：子公司支付给少数股东的股利、利润(万元),2518,5789,3395,1888,2950,4407,4624,7624,--,2854,453,589, 
 支付其他与筹资活动有关的现金(万元),20,499,--,--,--,--,1000,--,--,0,215,4297, 
 筹资活动现金流出小计(万元),52410,41599,37049,22146,50919,93149,71165,28016,24161,26545,45277,12518, 
 筹资活动产生的现金流量净额(万元),-49710,-1599,-11895,4424,-30469,-55456,46036,95784,-10947,-17746,3223,3159, 
 汇率变动对现金及现金等价物的影响(万元),1633,-975,-105,385,70,-293,-102,339,-103,63,-81,-84, 
 现金及现金等价物净增加额(万元),30348,-35715,60262,-17896,-28293,11395,-25128,28588,859,12447,-8900,7633, 
 加:期初现金及现金等价物余额(万元),64386,100101,39839,57734,86027,73907,99035,70447,69587,57140,66040,58407, 
 期末现金及现金等价物余额(万元),94734,64386,100101,39839,57734,85302,73907,99035,70447,69587,57140,66040, 
 净利润(万元),22563,42715,20915,-20154,10513,14486,40655,40375,42122,32187,15124,23887, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),27243,5681,19799,48497,17810,30781,12153,1873,2277,4639,2421,1210, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10093,9925,8631,8731,8382,6389,5972,4052,2880,2229,2400,1862, 
 无形资产摊销(万元),865,876,1025,1054,996,873,906,758,684,667,762,252, 
 长期待摊费用摊销(万元),112,33,71,131,291,225,169,139,133,66,13,13, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-967,19,20,103,8,134,175,62,-4412,-88,40,-168, 
 固定资产报废损失(万元),19,15,--,--,--,--,--,--,--,0,0,103, 
 公允价值变动损失(万元),--,--,270,-270,--,--,--,--,1,-154,153,-11, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),-176,287,1129,1360,1074,3980,3429,177,342,0,1102,128, 
 投资损失(万元),-6254,-4811,-7035,-1349,-834,193,283,-1682,-630,263,-3266,12, 
 递延所得税资产减少(万元),6478,-2503,-2715,-5659,745,-3315,-1578,-1584,-3544,-1495,-1717,-1290, 
 递延所得税负债增加(万元),--,731,--,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),-21281,8313,-18913,847,13725,28804,-20533,-12573,-13683,3781,-27116,6451, 
 经营性应收项目的减少(万元),2125,-31360,21913,-2193,-35171,25818,-75258,-185627,-31197,-9543,-18486,-23874, 
 经营性应付项目的增加(万元),10016,22852,21943,6875,23047,-69292,-19415,125513,24587,6038,54109,4634, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),571,385,374,493,1046,765,1049,158,290,0,0,0, 
 经营活动产生现金流量净额(万元),51407,53158,67428,38466,41633,39841,-51994,-28405,19848,38592,25538,13210, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),94734,64386,100101,39839,57734,85302,73907,99035,70447,69587,57140,66040, 
 现金的期初余额(万元),64386,100101,39839,57734,86027,73907,99035,70447,69587,57140,66040,58407, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),30348,-35715,60262,-17896,-28293,11395,-25128,28588,859,12447,-8900,7633, 

