 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),429964,363253,279997,199290,134919,89242, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),399,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),27696,18805,14723,12414,5820,7349, 
 经营活动现金流入小计(万元),458059,382058,294720,211703,140739,96591, 
 购买商品、接受劳务支付的现金(万元),289801,210944,146008,101320,77581,53480, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),89011,65033,44032,30479,18994,11555, 
 支付的各项税费(万元),6806,12253,8613,6702,4330,4899, 
 支付的其他与经营活动有关的现金(万元),20308,25294,20256,13120,13808,11233, 
 经营活动现金流出小计(万元),405926,313523,218908,151622,114712,81168, 
 经营活动产生的现金流量净额(万元),52134,68535,75812,60082,26027,15423, 
 收回投资所收到的现金(万元),--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),741,--,481,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7031,451,2006,2318,459,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7772,451,2486,2318,459,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),139407,77321,57906,29255,13525,16265, 
 投资所支付的现金(万元),--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12500,1528,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),151907,78850,57906,29255,13525,16265, 
 投资活动产生的现金流量净额(万元),-144135,-78399,-55420,-26936,-13066,-16260, 
 吸收投资收到的现金(万元),77038,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),144785,103258,37530,43081,35545,17493, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3433,--,--,8021,--,--, 
 筹资活动现金流入小计(万元),225256,103258,37530,51102,35545,17493, 
 偿还债务支付的现金(万元),72246,38806,21356,46983,24494,7391, 
 分配股利、利润或偿付利息所支付的现金(万元),12457,5453,1535,4872,1878,813, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),42460,31331,20599,16098,16706,10198, 
 筹资活动现金流出小计(万元),127164,75591,43489,67952,43078,18402, 
 筹资活动产生的现金流量净额(万元),98092,27667,-5960,-16850,-7533,-908, 
 汇率变动对现金及现金等价物的影响(万元),187,-1110,178,326,-5,-41, 
 现金及现金等价物净增加额(万元),6278,16693,14611,16621,5423,-1786, 
 加:期初现金及现金等价物余额(万元),59684,42990,28380,11759,6335,8121, 
 期末现金及现金等价物余额(万元),65962,59684,42990,28380,11759,6335, 
 净利润(万元),24746,37423,34482,24334,--,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1499,1028,289,-430,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),30575,23280,15328,10939,--,--, 
 无形资产摊销(万元),597,373,212,82,--,--, 
 长期待摊费用摊销(万元),12519,8166,3851,3004,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-337,-131,-1284,-1246,--,--, 
 固定资产报废损失(万元),-701,--,--,--,--,--, 
 公允价值变动损失(万元),-358,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),19743,15276,15017,13257,--,--, 
 投资损失(万元),-27,1528,-481,--,--,--, 
 递延所得税资产减少(万元),-102,-398,-575,-175,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-1779,-1598,-471,-387,--,--, 
 经营性应收项目的减少(万元),-40399,-28360,-26468,-7156,--,--, 
 经营性应付项目的增加(万元),6159,11948,35912,17859,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
