 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),95280,55075,52635,38447,39543,28173,25520,15093, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),157,--,101,--,146,238,103,76, 
 收到的其他与经营活动有关的现金(万元),5883,10433,14779,966,1063,411,450,522, 
 经营活动现金流入小计(万元),101320,65508,67515,39413,40752,28821,26073,15690, 
 购买商品、接受劳务支付的现金(万元),57338,30011,28258,16063,22547,12540,12771,6144, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),33510,27062,19172,14318,12091,9607,7353,5029, 
 支付的各项税费(万元),3118,3008,2172,2136,1429,890,759,384, 
 支付的其他与经营活动有关的现金(万元),9184,5751,6443,3385,2549,1979,1550,1242, 
 经营活动现金流出小计(万元),103150,65832,56044,35902,38616,25017,22433,12799, 
 经营活动产生的现金流量净额(万元),-1830,-324,11471,3511,2136,3804,3640,2891, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,3,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,30,--, 
 收到的其他与投资活动有关的现金(万元),627,794,234,34,66,115,1736,761, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),627,797,234,34,66,115,1766,761, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4640,4315,1488,1729,1412,2088,1028,160, 
 投资所支付的现金(万元),2670,--,420,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),-3559,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3751,4315,1908,1729,1412,2088,1028,160, 
